source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview,error
J Balvin,ROSALÍA,Relación - Remix,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",TRUE,TRUE,35UUpTmrcFXNIVIN26ujXl,https://p.scdn.co/mp3-preview/90ec691242530e7ccc2a4104447bcbe664833e9f?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Wisin & Yandel,Peligrosa,Peligrosa,"J Balvin, Wisin & Yandel",TRUE,TRUE,0fswrwkq5XopGq1lbyeAye,https://p.scdn.co/mp3-preview/db261a25890098df903256e3ada93e77cd2083b3?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,BIA,Safari,Safari,"J Balvin, Pharrell Williams, BIA, Sky",TRUE,TRUE,41DKcCcWJJ5hGDBp2e8eTQ,https://p.scdn.co/mp3-preview/a7b79c7fd279df0b6d9dfe589d08c90cf88e0fae?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Daddy Yankee,Relación - Remix,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",TRUE,TRUE,35UUpTmrcFXNIVIN26ujXl,https://p.scdn.co/mp3-preview/90ec691242530e7ccc2a4104447bcbe664833e9f?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Fuego,35 Pa Las 12,35 Pa Las 12,"Fuego, J Balvin",TRUE,TRUE,3acNTH3z5HrMgQn6Zvfdkw,https://p.scdn.co/mp3-preview/1f31ee7d876aa7a8b14e945118391da49bc619e4?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Farruko,Relación - Remix,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",TRUE,TRUE,35UUpTmrcFXNIVIN26ujXl,https://p.scdn.co/mp3-preview/90ec691242530e7ccc2a4104447bcbe664833e9f?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Trueno,UN PASO,UN PASO,"Trueno, J Balvin",TRUE,TRUE,4LUzWf03uKUeEKvo6FbhV0,https://p.scdn.co/mp3-preview/09cafb7596de4d2046bfdf14ad7c22d0fbae9489?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Dímelo Flow,Qué Me Contás,Qué Me Contás,"Dímelo Flow, Sech, J Balvin, Justin Quiles, Lenny Tavárez",TRUE,TRUE,06WTESRQbdQE1AQQdtEnWd,https://p.scdn.co/mp3-preview/2157e1cd24fac29b07cb5173758e8a42b59ac863?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Justin Quiles,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles",TRUE,TRUE,7lUdbnz7wsv3C9zzf4WHl9,https://p.scdn.co/mp3-preview/9199c75ca5d6968f37ca6a76101a1b88c3a892cf?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Lenny Tavárez,Qué Me Contás,Qué Me Contás,"Dímelo Flow, Sech, J Balvin, Justin Quiles, Lenny Tavárez",TRUE,TRUE,06WTESRQbdQE1AQQdtEnWd,https://p.scdn.co/mp3-preview/2157e1cd24fac29b07cb5173758e8a42b59ac863?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Eladio Carrion,TATA - Remix,TATA - Remix,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda",TRUE,TRUE,1hfufCKTZ0wIQwoW9tXoDR,https://p.scdn.co/mp3-preview/324fd781b3d48cf8a131a6bc18114c43eab12d3e?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Nio Garcia,AM Remix,AM Remix,"Nio Garcia, J Balvin, Bad Bunny",TRUE,TRUE,05bfbizlM5AX6Mf1RRyMho,https://p.scdn.co/mp3-preview/653fe766f66b6357c2b8495848d97be9f91e0c99?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Anuel AA,LOCATION,LOCATION,"KAROL G, Anuel AA, J Balvin",TRUE,TRUE,775yuduIbHAyzvDgGRWNzj,https://p.scdn.co/mp3-preview/118c5b7d6dfb3c0f05f19a96c18b4b3533055eac?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Rauw Alejandro,De Cora <3,De Cora <3,"Rauw Alejandro, J Balvin",TRUE,TRUE,22Sh5dlwbERqJAq1fZk5b2,https://p.scdn.co/mp3-preview/d67bd72ce1e183fb349b9326f2a54cf11c861a4d?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,KEVVO,Billetes Azules (with J Balvin),Billetes Azules (with J Balvin),"KEVVO, J Balvin",TRUE,TRUE,7HmnJHfs0BkFzX4x8j0hkl,https://p.scdn.co/mp3-preview/a109345c0b993956f70ed696edcc6dd86bd34b7e?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Jowell & Randy,Anaranjado,Anaranjado,"Jowell & Randy, J Balvin",TRUE,TRUE,5iw28wvyHgj4ppOu5AdcEU,https://p.scdn.co/mp3-preview/e704ef6c2e686f13c2e99ae8c719cce8f7e985fa?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Maluma,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles",TRUE,TRUE,7lUdbnz7wsv3C9zzf4WHl9,https://p.scdn.co/mp3-preview/9199c75ca5d6968f37ca6a76101a1b88c3a892cf?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Miky Woodz,Pinky Ring - Remix,Pinky Ring - Remix,"Miky Woodz, J Balvin, Myke Towers, Jhay Cortez",TRUE,TRUE,4mKa1LcRNQILp6xSr9s1S0,https://p.scdn.co/mp3-preview/53fdc9f65faa9b775be049df2f341cf7e1abd2ca?cid=774b29d4f13844c495f206cafdad9c86,
J Balvin,Natti Natasha,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",,,FALSE,,,FALSE,
J Balvin,Darell,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",,,FALSE,,,FALSE,
J Balvin,El Alfa,Que Calor (with J Balvin & El Alfa),Que Calor (with J Balvin & El Alfa),"Major Lazer, J Balvin, El Alfa, Diplo",TRUE,TRUE,4OXgsAeaL6b7Ee3fFo5lDM,https://p.scdn.co/mp3-preview/12abb73c6c7d90008d9aef33e55a65e77c8f65e0?cid=774b29d4f13844c495f206cafdad9c86,
Marciano Cantero,Mancha De Rolando,Se Va,Se Va,"Mancha De Rolando, Marciano Cantero",TRUE,TRUE,7Hs3Jvpa7H24HoX6tp9uLg,https://p.scdn.co/mp3-preview/5054d8a080d865aae529aa9f33236d4593c43e1c?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Farina,Bendecido,Bendecido,"El Alfa, Farina",TRUE,TRUE,5m6i8SGp2CyudL8rgYUYFe,https://p.scdn.co/mp3-preview/9cb9eb0ef3e39a923ec6101fe557ba056c6cf162?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Farruko,La Opinión Es Tuya,La Opinión Es Tuya,"Dj Adoni, Farruko, El Alfa, La Perversa",TRUE,TRUE,3HJzhsfS75hDk2o6Tcaws1,https://p.scdn.co/mp3-preview/1f97cb3a2e4d78578692c7517d71a0f0d5e4cb6e?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Myke Towers,Un Dia Si,Un Dia Si,"El Alfa, Farruko, Myke Towers",TRUE,TRUE,5qRhzFjGqvJN9RSQRFV2J2,https://p.scdn.co/mp3-preview/b90c3fa34c6ee7de81474a0459e22586e77603f6?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Rauw Alejandro,Besalo,Besalo,"El Alfa, Rauw Alejandro",TRUE,TRUE,6XlBkATW7Gamg4qJXzc6IF,https://p.scdn.co/mp3-preview/b6a906d314b94d6318ec9cc97a1fcb6577ca1c16?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Kiko el Crazy,Hablamos Nunca,Hablamos Nunca,"El Alfa, Kiko el Crazy, Bethoven Villaman, El Fother",TRUE,TRUE,6RZml1KyHkEaCSV7VaeQHY,https://p.scdn.co/mp3-preview/d05f73a6e010664721ccd398a58934ecf952ade9?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Yandel,Dembow y Reggaeton,Dembow y Reggaeton,"El Alfa, Myke Towers, Yandel",TRUE,TRUE,1U3CZqgtekCchvUXV6o9l1,https://p.scdn.co/mp3-preview/d5f195139d3734bb9659d6e35a68bdd454847dfd?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Darell,Pa Jamaica (Remix),Pa Jamaica (Remix),"El Alfa, Darell, Farruko, Big O, Myke Towers",TRUE,TRUE,5nV7nX6XszQgXnGZG2Dofx,https://p.scdn.co/mp3-preview/fac8fb8eaf91ce8dd8f595999d2cf0c66cc2eee4?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Bulova,Pomposo (Remix),Pomposo (Remix),"El Alfa, Yomel El Meloso, Zion & Lennox, Bulova, Jowell & Randy, Shadow Blow",TRUE,TRUE,38I8OemgIPYHdP5uBNY8BO,https://p.scdn.co/mp3-preview/c72c75425aa5d0cc43cb07bdc141a20fecd7b087?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Jowell & Randy,Pomposo (Remix),Pomposo (Remix),"El Alfa, Yomel El Meloso, Zion & Lennox, Bulova, Jowell & Randy, Shadow Blow",TRUE,TRUE,38I8OemgIPYHdP5uBNY8BO,https://p.scdn.co/mp3-preview/c72c75425aa5d0cc43cb07bdc141a20fecd7b087?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Zion & Lennox,Pomposo (Remix),Pomposo (Remix),"El Alfa, Yomel El Meloso, Zion & Lennox, Bulova, Jowell & Randy, Shadow Blow",TRUE,TRUE,38I8OemgIPYHdP5uBNY8BO,https://p.scdn.co/mp3-preview/c72c75425aa5d0cc43cb07bdc141a20fecd7b087?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,"Tito ""El Bambino",Que Yo Le De,Que Yo Le De,"El Alfa, Tito ""El Bambino""",TRUE,TRUE,44qrCTtmJehByCa76UBar9,https://p.scdn.co/mp3-preview/8e7a4d32e7a9efe60f98db29caf24f9224b30d6b?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Tempo,Happy Birthday,Happy Birthday,"Tempo, El Alfa",TRUE,TRUE,0XkGuccSfq43beHberZYKz,https://p.scdn.co/mp3-preview/1bd13bbf72eaa00a88707846db810fc8a6f5dea0?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Jon Z,Suave (Remix),Suave (Remix),"El Alfa, Bryant Myers, Jon Z, Miky Woodz, Noriel, Plan B",TRUE,TRUE,4phvdPGXE8MGXsTBhqB5ht,https://p.scdn.co/mp3-preview/6e47d8758760a320f799cf0590a6239c6eadaadc?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Miky Woodz,Suave (Remix),Suave (Remix),"El Alfa, Bryant Myers, Jon Z, Miky Woodz, Noriel, Plan B",TRUE,TRUE,4phvdPGXE8MGXsTBhqB5ht,https://p.scdn.co/mp3-preview/6e47d8758760a320f799cf0590a6239c6eadaadc?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Anuel AA,Con Silenciador,Con Silenciador,"El Alfa, Anuel AA",TRUE,TRUE,0CcQ48Vvf92W69agjplFmf,https://p.scdn.co/mp3-preview/e9525bf0c6c338791d753e111274ed6b1d9576d3?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Bryant Myers,Suave (Remix),Suave (Remix),"El Alfa, Bryant Myers, Jon Z, Miky Woodz, Noriel, Plan B",TRUE,TRUE,4phvdPGXE8MGXsTBhqB5ht,https://p.scdn.co/mp3-preview/6e47d8758760a320f799cf0590a6239c6eadaadc?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Noriel,Suave (Remix),Suave (Remix),"El Alfa, Bryant Myers, Jon Z, Miky Woodz, Noriel, Plan B",TRUE,TRUE,4phvdPGXE8MGXsTBhqB5ht,https://p.scdn.co/mp3-preview/6e47d8758760a320f799cf0590a6239c6eadaadc?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Plan B,Suave (Remix),Suave (Remix),"El Alfa, Bryant Myers, Jon Z, Miky Woodz, Noriel, Plan B",TRUE,TRUE,4phvdPGXE8MGXsTBhqB5ht,https://p.scdn.co/mp3-preview/6e47d8758760a320f799cf0590a6239c6eadaadc?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Mozart La Para,Los Patrones,Los Patrones,"El Alfa, Mozart La Para, La Kikada",TRUE,TRUE,3XZAJFdEANpxSH7tH7p2RG,https://p.scdn.co/mp3-preview/8bf95da70086e75dbb06adb381bf8c448065e647?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Bad Bunny,Demaga Ge Gi Go Gu,Demaga Ge Gi Go Gu,"El Alfa, Bad Bunny",TRUE,TRUE,3nQbCPy1vMFtXb4XEpOmgC,https://p.scdn.co/mp3-preview/50f6918a2e0818aa8184111f4823587db7302448?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Nicky Jam,Segueta (Remix),Segueta (Remix),"El Alfa, Nicky Jam",TRUE,TRUE,50XbVDIGtBce2bNTM6Eyic,https://p.scdn.co/mp3-preview/5f1635ae09e58705747bc7376f4bb9f6b7cde1e3?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Arcangel,Los Cajeros,Los Cajeros,"El Alfa, Arcangel, Mark b",TRUE,TRUE,6UrSlYQMDO7aEiDmUSmRrx,https://p.scdn.co/mp3-preview/bac7a58d2c13e64273374efb120cac221d826a47?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Amenazzy,En una Caja de Muerto,En una Caja de Muerto,"El Alfa, Amenazzy",TRUE,TRUE,3pfYos3Izt62V2aWTgJ8jC,https://p.scdn.co/mp3-preview/e65dfc5c93af78439d396cc0c2a093a5610932e6?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Quimico Ultra Mega,To los Deos Quemao (Remix),To los Deos Quemao (Remix),"El Alfa, Quimico Ultra Mega",TRUE,TRUE,6C6eXDcHosrgvCO79y7MJD,https://p.scdn.co/mp3-preview/70a96798cf8930dc22f9f1966533910a9d287dfb?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Don Miguelo,El Zipper,El Zipper,"El Alfa, Don Miguelo",TRUE,TRUE,6b0q7SuWryBQv8GTNEkTxR,https://p.scdn.co/mp3-preview/7fde735ce835b09613af014a5e125008be19d158?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Trueno,LOS APARATOS,LOS APARATOS,"El Alfa, Noriel, Trueno",TRUE,TRUE,4SSbtLDkepeOHAckM1FCBP,https://p.scdn.co/mp3-preview/393512554a12bb0a106d135650bbd404b7fbc492?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Natti Natasha,WOW BB,WOW BB,"Natti Natasha, El Alfa, Chimbala",TRUE,TRUE,4fQAjk5sPe6ay04m5slBlU,https://p.scdn.co/mp3-preview/bc0114be1009461e9705ad55a98e05f687612e34?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Chimbala,WOW BB,WOW BB,"Natti Natasha, El Alfa, Chimbala",TRUE,TRUE,4fQAjk5sPe6ay04m5slBlU,https://p.scdn.co/mp3-preview/bc0114be1009461e9705ad55a98e05f687612e34?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Bulin 47,Mamiferos,Mamiferos,"El Alfa, Bulin 47",TRUE,TRUE,0fIDktw0aei0LNXZmwClgG,https://p.scdn.co/mp3-preview/cd3754320400ae62abbf6fcdab2ead05e56934e8?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,KEVVO,Tamagotchi (with El Alfa),Tamagotchi (with El Alfa),"KEVVO, El Alfa",TRUE,TRUE,0EI0YdVqCKAWkZfYRwvIuL,https://p.scdn.co/mp3-preview/04ad415894875cc5a2bce86dbd76e79cc19b385e?cid=774b29d4f13844c495f206cafdad9c86,
El Alfa,Guaynaa,Chikitita,Chikitita,"Guaynaa, El Alfa, Play-N-Skillz",TRUE,TRUE,0It7XW9TnjGQQtQfH3Exks,https://p.scdn.co/mp3-preview/2d722126cdb3acce62e8a08c6a50bf95448057d8?cid=774b29d4f13844c495f206cafdad9c86,
Julieta Venegas,Ana Tijoux,Vuelve (feat. Anita Tijoux & Rubén Albarrán),Vuelve (feat. Anita Tijoux & Rubén Albarrán),"Julieta Venegas, Ana Tijoux, Rubén Albarrán",TRUE,TRUE,1lRpj4J07xxAWBM6KbG1d0,https://p.scdn.co/mp3-preview/13eb05d8d0777cd5be08550d0a0d496d7f6806eb?cid=774b29d4f13844c495f206cafdad9c86,
Julieta Venegas,Mala Rodríguez,Eres para Mí (with La Mala Rodríguez) - Unplugged (En Vivo),,,FALSE,,,FALSE,
Julieta Venegas,Gustavo Santaolalla,Algun Dia (Unplugged) (En Vivo) (with Gustavo Santaolalla),,,FALSE,,,FALSE,
Julieta Venegas,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",TRUE,TRUE,4gzsuuZypVbxs0Af1LSZyB,https://p.scdn.co/mp3-preview/997d024aaabd3188e9842acc0c358df5e1460df7?cid=774b29d4f13844c495f206cafdad9c86,
Julieta Venegas,Bad Bunny,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",TRUE,TRUE,4gzsuuZypVbxs0Af1LSZyB,https://p.scdn.co/mp3-preview/997d024aaabd3188e9842acc0c358df5e1460df7?cid=774b29d4f13844c495f206cafdad9c86,
Julieta Venegas,Sen Senra,De Ti,Antes de Ti,"Rusherking, Maria Becerra",FALSE,FALSE,23R68uWGdp07SwQdK8mWzI,https://p.scdn.co/mp3-preview/6864f7bd07bf517a55ac42e03096a979d441698b?cid=774b29d4f13844c495f206cafdad9c86,
Julieta Venegas,El Kuelgue,La Mirada,La Mirada,"Julieta Venegas, El Kuelgue",TRUE,TRUE,3fjbG2xC1znbKyeysQCNgb,https://p.scdn.co/mp3-preview/6291de4fba17b4075c040a40907acb475f1a1448?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,Wisin & Yandel,"All Up 2 You (feat. Akon, Wisin & Yandel)","All Up 2 You (feat. Akon, Wisin & Yandel)","Aventura, Wisin & Yandel, Akon",TRUE,TRUE,48FsqSKpgoZZFr6aS1IDK5,https://p.scdn.co/mp3-preview/203e5115a078ce32513e0fe167183be9f8d763d2?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,"Héctor Acosta ""El Torito",Me Voy - Live,Me Voy - Live,"Aventura, Héctor Acosta ""El Torito""",TRUE,TRUE,4X0jf7qb1AW83JXA1E3hwX,https://p.scdn.co/mp3-preview/db70f99dbc7c12cc950a92f4b7592511c7fa23d5?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,Don Omar,Ella Y Yo - Featuring Don Omar,Ella Y Yo - Featuring Don Omar,"Aventura, Don Omar",TRUE,TRUE,6G4U9avyBNEfP0fAIduev3,https://p.scdn.co/mp3-preview/b895a7838b431d41ce28fb94717b5bbcd9361192?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,Anthony Santos,Ciego De Amor - Featuring Anthony Santos,Ciego De Amor - Featuring Anthony Santos,"Aventura, Anthony Santos",TRUE,TRUE,1IdSPagRNE4i6cr6I8QBYD,https://p.scdn.co/mp3-preview/de57392ffcd864539b1d73f858953649d6e54b0b?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,Romeo Santos,Inmortal - Live From MetLife Stadium,Inmortal - Live From MetLife Stadium,"Romeo Santos, Aventura",TRUE,TRUE,3f9SWkabRYCU8jLZdEUpWD,https://p.scdn.co/mp3-preview/a482a4bebb14b62f25d31f706319d9f28c991b3e?cid=774b29d4f13844c495f206cafdad9c86,
Aventura,Bad Bunny,Volví,Volví,"Aventura, Bad Bunny",TRUE,TRUE,2vmfvSoZBFAt9hhRoEByLi,https://p.scdn.co/mp3-preview/e1b8dd8e6f703ba1f3b2c56807b64002ac4868a6?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Casper Magico,Travesuras - Remix,Travesuras - Remix,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",TRUE,TRUE,0VWLId2RwPCno9s1cJm2Vy,https://p.scdn.co/mp3-preview/28ad64a7eebfe52a85d552eb622f7a1716d54906?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Arcangel,No Se Te Dió,No Se Te Dió,"Nio Garcia, Casper Magico, Arcangel, De La Ghetto",TRUE,TRUE,3EHOIENLKLgQYiwB3tKLky,https://p.scdn.co/mp3-preview/8522eb71016f07ae7d7b59647404e077a34b3629?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,De La Ghetto,No Se Te Dió,No Se Te Dió,"Nio Garcia, Casper Magico, Arcangel, De La Ghetto",TRUE,TRUE,3EHOIENLKLgQYiwB3tKLky,https://p.scdn.co/mp3-preview/8522eb71016f07ae7d7b59647404e077a34b3629?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Jowell & Randy,Farandula,Farandula,"Nio Garcia, Casper Magico, Jowell & Randy",TRUE,TRUE,5nrpESXmO3LeqUteTPmK9d,https://p.scdn.co/mp3-preview/9a714fd69fe09847a26a7688aa914ff9a4fe5349?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Rauw Alejandro,Mírame - Remix,Mírame - Remix,"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell",TRUE,TRUE,53uKGbcMjEc2gIWbfmvpdS,https://p.scdn.co/mp3-preview/14e6e5dee9126c4a885a9541aeefd3b75f43e440?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Yandel,La Nota,La Nota,"Nio Garcia, Casper Magico, Yandel",TRUE,TRUE,1mDV60ak8B1WlqwQtYat04,https://p.scdn.co/mp3-preview/b8f81557693c053260755ec28c9916a8369687e8?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Jay Wheeler,MOOD - Remix,MOOD - Remix,"Omy de Oro, Jay Wheeler, Nio Garcia",TRUE,TRUE,65wccjJxugGBsPKZcsHG49,https://p.scdn.co/mp3-preview/a2b2721794b1ab4144557278ce6bfd00970dae71?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Rochy RD,Te Gua,Te Gua,"Nio Garcia, Casper Magico, Rochy RD",TRUE,TRUE,43YQ4hX0EazElMiYc7MKSt,https://p.scdn.co/mp3-preview/727317cf3393af9a6c18b65d617d475e1826b9d0?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Anuel AA,La Jeepeta - Remix,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",TRUE,TRUE,1mohfLaTJtB2RplHLQVM70,https://p.scdn.co/mp3-preview/462b8375e9680ddd9ec11584ca0de6c04915f895?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Myke Towers,Travesuras - Remix,Travesuras - Remix,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",TRUE,TRUE,0VWLId2RwPCno9s1cJm2Vy,https://p.scdn.co/mp3-preview/28ad64a7eebfe52a85d552eb622f7a1716d54906?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Brray,La Jeepeta - Remix,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",TRUE,TRUE,1mohfLaTJtB2RplHLQVM70,https://p.scdn.co/mp3-preview/462b8375e9680ddd9ec11584ca0de6c04915f895?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Juanka,La Jeepeta - Remix,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",TRUE,TRUE,1mohfLaTJtB2RplHLQVM70,https://p.scdn.co/mp3-preview/462b8375e9680ddd9ec11584ca0de6c04915f895?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Darell,Te Boté - Remix,Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",TRUE,TRUE,3V8UKqhEK5zBkBb6d6ub8i,https://p.scdn.co/mp3-preview/8dc93bba37297078743568d71b4d920de5ef762c?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Lenny Tavárez,Mírame - Remix,Mírame - Remix,"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell",TRUE,TRUE,53uKGbcMjEc2gIWbfmvpdS,https://p.scdn.co/mp3-preview/14e6e5dee9126c4a885a9541aeefd3b75f43e440?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Bad Bunny,AM Remix,AM Remix,"Nio Garcia, J Balvin, Bad Bunny",TRUE,TRUE,05bfbizlM5AX6Mf1RRyMho,https://p.scdn.co/mp3-preview/653fe766f66b6357c2b8495848d97be9f91e0c99?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Ozuna,Travesuras - Remix,Travesuras - Remix,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",TRUE,TRUE,0VWLId2RwPCno9s1cJm2Vy,https://p.scdn.co/mp3-preview/28ad64a7eebfe52a85d552eb622f7a1716d54906?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Nicky Jam,Te Boté - Remix,Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",TRUE,TRUE,3V8UKqhEK5zBkBb6d6ub8i,https://p.scdn.co/mp3-preview/8dc93bba37297078743568d71b4d920de5ef762c?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Justin Quiles,Todos Perreando,Todos Perreando,"De La Ghetto, Nio Garcia, El Coyote The Show, Justin Quiles",TRUE,TRUE,1pEPUUeKT3U8omeM810WWM,https://p.scdn.co/mp3-preview/944935d1ba5b1fdb0efe94ca8c5f4fdd7938516a?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Miky Woodz,Nadie,Cuando Nadie Ve,Morat,FALSE,FALSE,71iAechwVKGu26pahzFL0k,https://p.scdn.co/mp3-preview/6747af2bd659565558c66f6fb30dfb7f2823925f?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Omy de Oro,MOOD - Remix,MOOD - Remix,"Omy de Oro, Jay Wheeler, Nio Garcia",TRUE,TRUE,65wccjJxugGBsPKZcsHG49,https://p.scdn.co/mp3-preview/a2b2721794b1ab4144557278ce6bfd00970dae71?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Manuel Turizo,Resaca,Resaca,"Nio Garcia, Manuel Turizo",TRUE,TRUE,5O9qe3x4QUi7OCmkepWJat,https://p.scdn.co/mp3-preview/cced93dd954d55f9e1535bc584e435cc107de269?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Don Omar,Se Menea,Se Menea,"Don Omar, Nio Garcia",TRUE,TRUE,0DKDvQbPW2wYDu4dSEWoFo,https://p.scdn.co/mp3-preview/13a23ff776d373c33b4bc205575964e3ef11daee?cid=774b29d4f13844c495f206cafdad9c86,
Nio Garcia,Luar La L,Parao,Parao,"Nio Garcia, Luar La L",TRUE,TRUE,73uMMgJQUkEtn22y5vjr5W,https://p.scdn.co/mp3-preview/80cf458f835488b83a05ba436635551a9dba1b28?cid=774b29d4f13844c495f206cafdad9c86,
