source,target,type,id,label,timeset,weight,colab_track_popularity,colab_track_name,colab_track
Belinda,Lalo Ebratt,Directed,5838,,,2,73,Amor a Primera Vista,"[[""Amor A Primera Vista"", 47], [""Amor a Primera Vista"", 73]]"
Belinda,Manuel Turizo,Directed,5839,,,1,52,Déjate Llevar,"[[""D\u00e9jate Llevar"", 52]]"
Belinda,Juan Gabriel,Directed,5840,,,1,10,Te Sigo Amando,"[[""Te Sigo Amando"", 10]]"
Ricardo Arjona,Gaby Moreno,Directed,5841,,,5,76,Fuiste Tú (feat. Gaby Moreno),"[[""Fuiste T\u00fa (feat. Gaby Moreno) - Versi\u00f3n Ac\u00fastica"", 36], [""Blues de la Notoriedad (feat. Gaby Moreno) - Ac\u00fastico"", 30], [""Fuiste T\u00fa (feat. Gaby Moreno) - En Vivo"", 45], [""Fuiste T\u00fa (feat. Gaby Moreno)"", 76], [""Fuiste T\u00fa (feat. Gaby Moreno)"", 0]]"
Ricardo Arjona,Pablo Alborán,Directed,5842,,,2,55,El Amor Que Me Tenía - Versión Acústica,"[[""El Amor Que Me Ten\u00eda - Versi\u00f3n Ac\u00fastica"", 39], [""El Amor Que Me Ten\u00eda - Versi\u00f3n Ac\u00fastica"", 55]]"
Ricardo Arjona,Kany García,Directed,5843,,,1,38,Tu Retrato (feat. Kany García) - Versión Acústica,"[[""Tu Retrato (feat. Kany Garc\u00eda) - Versi\u00f3n Ac\u00fastica"", 38]]"
Ricardo Arjona,Mijares,Directed,5844,,,1,30,Morir Por Vivir (feat. Manuel Mijares),"[[""Morir Por Vivir (feat. Manuel Mijares)"", 30]]"
Ricardo Arjona,Beret,Directed,5845,,,1,31,Batichica (feat. Beret) - Versión Acústica,"[[""Batichica (feat. Beret) - Versi\u00f3n Ac\u00fastica"", 31]]"
Ricardo Arjona,India Martinez,Directed,5846,,,1,43,Fuiste Tú (feat. India Martinez) - Circo Soledad En Vivo,"[[""Fuiste T\u00fa (feat. India Martinez) - Circo Soledad En Vivo"", 43]]"
Gaby Moreno,Tommy Torres,Directed,5850,,,1,33,Estaré,"[[""Estar\u00e9"", 33]]"
Kany García,Alejandro Sanz,Directed,5851,,,2,63,Muero,"[[""Muero"", 57], [""Muero"", 63]]"
Kany García,Jay Wheeler,Directed,5852,,,1,49,No Vuelvas,"[[""No Vuelvas"", 49]]"
Kany García,Nahuel Pennisi,Directed,5853,,,1,61,Lo Que en Ti Veo,"[[""Lo Que en Ti Veo"", 61]]"
Kany García,Leiva,Directed,5854,,,1,41,Óxido,"[[""\u00d3xido"", 41]]"
Kany García,Mon Laferte,Directed,5855,,,1,54,Se Portaba Mal,"[[""Se Portaba Mal"", 54]]"
Kany García,Carlos Vives,Directed,5856,,,1,57,Búscame,"[[""B\u00fascame"", 57]]"
Kany García,Reik,Directed,5857,,,1,42,Date la Vuelta,"[[""Date la Vuelta"", 42]]"
Kany García,Pedro Capó,Directed,5858,,,1,44,Nuevas Mentiras,"[[""Nuevas Mentiras"", 44]]"
Kany García,Carlos Rivera,Directed,5859,,,1,43,Cobardes,"[[""Cobardes"", 43]]"
Kany García,Camilo,Directed,5860,,,1,66,Titanic,"[[""Titanic"", 66]]"
Kany García,Natalia Lafourcade,Directed,5861,,,1,50,Remamos,"[[""Remamos"", 50]]"
Kany García,Tommy Torres,Directed,5862,,,1,59,Quédate,"[[""Qu\u00e9date"", 59]]"
Kany García,Fito Paez,Directed,5863,,,1,32,Las Palabras,"[[""Las Palabras"", 32]]"
Kany García,Abel Pintos,Directed,5864,,,3,50,Aquí (feat. Abel Pintos),"[[""Aqu\u00ed (feat. Abel Pintos)"", 50], [""Aqu\u00ed (feat. Abel Pintos)"", 30], [""Aqu\u00ed (feat. Abel Pintos)"", 0]]"
Kany García,Santiago Cruz,Directed,5865,,,1,35,Cuando Se Va el Amor (feat. Santiago Cruz) - Live Version,"[[""Cuando Se Va el Amor (feat. Santiago Cruz) - Live Version"", 35]]"
Kany García,Dani Martín,Directed,5867,,,1,47,Esta Soledad (feat. Dani Martin),"[[""Esta Soledad (feat. Dani Martin)"", 47]]"
Kany García,Jorge Celedón,Directed,5868,,,1,47,Que Me Quieras (feat. Jorge Celedón),"[[""Que Me Quieras (feat. Jorge Celed\u00f3n)"", 47]]"
Kany García,Franco De Vita,Directed,5869,,,1,61,Hoy Ya Me Voy (feat. Franco de Vita),"[[""Hoy Ya Me Voy (feat. Franco de Vita)"", 61]]"
Kany García,Tego Calderon,Directed,5870,,,1,1,El Feo (feat. Tego Calderón),"[[""El Feo (feat. Tego Calder\u00f3n)"", 1]]"
Kany García,Nach,Directed,5871,,,1,45,IN MEMORIAM,"[[""IN MEMORIAM"", 45]]"
Mijares,Daniela Romo,Directed,5872,,,6,40,Me Alimento De Ti,"[[""Ven A Cantar (feat. La Hermandad)"", 12], [""Ven A Cantar (feat. La Hermandad)"", 20], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 15], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 6], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 8], [""Me Alimento De Ti"", 40]]"
Mijares,Pandora,Directed,5873,,,5,20,Ven A Cantar (feat. La Hermandad),"[[""Ven A Cantar (feat. La Hermandad)"", 12], [""Ven A Cantar (feat. La Hermandad)"", 20], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 15], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 6], [""Para ti yo estoy (con Daniela Romo y Pandora) - Album [con Daniela Romo y Pandora]"", 8]]"
Mijares,Yuri,Directed,5874,,,4,37,Me Alimento De Ti,"[[""Ven A Cantar (feat. La Hermandad)"", 12], [""Ven A Cantar (feat. La Hermandad)"", 20], [""Callados"", 35], [""Me Alimento De Ti"", 37]]"
Mijares,Manuel Medrano,Directed,5875,,,2,13,"Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sofía)","[[""Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sof\u00eda)"", 8], [""Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sof\u00eda)"", 13]]"
Mijares,Vanesa Martín,Directed,5877,,,2,13,"Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sofía)","[[""Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sof\u00eda)"", 8], [""Esta Navidad (feat. Joy, Manuel Medrano, Vanesa Martin, Giulia Be, Natalia Oreiro & Raquel Sof\u00eda)"", 13]]"
Mijares,María León,Directed,5878,,,1,34,No Te Vayas Todavía,"[[""No Te Vayas Todav\u00eda"", 34]]"
Mijares,Andrés Cepeda,Directed,5879,,,1,14,Bandida,"[[""Bandida"", 14]]"
Mijares,Marco Antonio Solís,Directed,5880,,,1,42,A Dónde Vamos a Parar (feat. Marco Antonio Solís),"[[""A D\u00f3nde Vamos a Parar (feat. Marco Antonio Sol\u00eds)"", 42]]"
Mijares,Emmanuel,Directed,5881,,,1,51,Rompecabezas (feat. Emmanuel),"[[""Rompecabezas (feat. Emmanuel)"", 51]]"
Mijares,Ricardo Arjona,Directed,5882,,,3,26,Mujeres (a dueto con Ricardo Arjona),"[[""Mujeres (a dueto con Ricardo Arjona)"", 26], [""Mujeres (a dueto con Ricardo Arjona)"", 10], [""Mujeres (a dueto con Ricardo Arjona)"", 21]]"
Don Miguelo,J Alvarez,Directed,5889,,,1,28,Como Yo Le Doy - Remix,"[[""Como Yo Le Doy - Remix"", 28]]"
Don Miguelo,Zion,Directed,5890,,,1,28,Como Yo Le Doy - Remix,"[[""Como Yo Le Doy - Remix"", 28]]"
Don Miguelo,"Secreto ""El Famoso Biberon""",Directed,5891,,,1,20,Pa Que Me Dan de Eso - Remix,"[[""Pa Que Me Dan de Eso - Remix"", 20]]"
Don Miguelo,El Alfa,Directed,5892,,,2,21,Discoteca,"[[""Pa Que Me Dan de Eso - Remix"", 20], [""Discoteca"", 21]]"
Don Miguelo,Monchy & Alexandra,Directed,5893,,,1,12,Dame Una Noche,"[[""Dame Una Noche"", 12]]"
Don Miguelo,Darell,Directed,5894,,,1,53,Elma Maria,"[[""Elma Maria"", 53]]"
Don Miguelo,Lapiz Conciente,Directed,5895,,,1,33,La Fama 21,"[[""La Fama 21"", 33]]"
Don Miguelo,Chimbala,Directed,5896,,,1,37,Koké,"[[""Kok\u00e9"", 37]]"
Don Miguelo,Ceky Viciny,Directed,5897,,,1,37,Koké,"[[""Kok\u00e9"", 37]]"
Don Miguelo,"Tito ""El Bambino""",Directed,5899,,,1,44,Yo No Duermo,"[[""Yo No Duermo"", 44]]"
Don Miguelo,Lirico En La Casa,Directed,5900,,,1,25,Traigo,"[[""Traigo"", 25]]"
Trina,Pitbull,Directed,5908,,,1,15,Stop Traffic,"[[""Stop Traffic"", 15]]"
Toby Love,Alexis y Fido,Directed,5910,,,2,30,Don't Cry (La Niña Que Soñe) (feat. Alexis & Fido) - Scarlito Remix,"[[""Don't Cry (La Ni\u00f1a Que So\u00f1e) (feat. Alexis & Fido) - Scarlito Remix"", 23], [""Don't Cry (La Ni\u00f1a Que So\u00f1e) (feat. Alexis & Fido) - Scarlito Remix"", 30]]"
Toby Love,Pitbull,Directed,5911,,,2,15,Stripper Pole (feat. Pitbull),"[[""Stripper Pole (feat. Pitbull)"", 15], [""Stripper Pole (feat. Pitbull)"", 9]]"
Toby Love,Voltio,Directed,5912,,,2,7,We Got It (Cadillac) (feat. Voltio & Vakeró),"[[""We Got It (Cadillac) (feat. Voltio & Vaker\u00f3)"", 7], [""We Got It (Cadillac) (feat. Voltio & Vaker\u00f3)"", 3]]"
Toby Love,Yuridia,Directed,5915,,,1,1,Quizás (feat. Yuridia),"[[""Quiz\u00e1s (feat. Yuridia)"", 1]]"
Toby Love,Ken-Y,Directed,5916,,,2,58,Tengo Un Amor (feat. Rakim & Ken-Y) - Remix Version,"[[""Tengo Un Amor (feat. Rakim & Ken-Y) - Scarlito R&B Remix Clean Version"", 21], [""Tengo Un Amor (feat. Rakim & Ken-Y) - Remix Version"", 58]]"
Toby Love,"Héctor ""El Father""",Directed,5917,,,1,14,La Mujer Perfecta (feat. Hector 'El Father'),"[[""La Mujer Perfecta (feat. Hector 'El Father')"", 14]]"
Toby Love,Fanny Lu,Directed,5918,,,1,13,Morir Amando (feat. Fanny Lu),"[[""Morir Amando (feat. Fanny Lu)"", 13]]"
Toby Love,Jorge Celedón,Directed,5919,,,1,5,Amores Como El Tuyo (feat. Jorge Celedón),"[[""Amores Como El Tuyo (feat. Jorge Celed\u00f3n)"", 5]]"
Toby Love,Lito Kirino,Directed,5921,,,1,4,Devolver el Tiempo,"[[""Devolver el Tiempo"", 4]]"
Ovy On The Drums,Quevedo,Directed,5931,,,1,80,Sin Señal,"[[""Sin Se\u00f1al"", 80]]"
Ovy On The Drums,Blessd,Directed,5932,,,2,80,Tendencia Global,"[[""Tendencia Global"", 80], [""Te Extra\u00f1o"", 53]]"
Ovy On The Drums,Myke Towers,Directed,5933,,,1,80,Tendencia Global,"[[""Tendencia Global"", 80]]"
Ovy On The Drums,Alejandro Santamaria,Directed,5934,,,1,42,Se Fue,"[[""Se Fue"", 42]]"
Ovy On The Drums,Piso 21,Directed,5935,,,1,53,Te Extraño,"[[""Te Extra\u00f1o"", 53]]"
Ovy On The Drums,Beéle,Directed,5936,,,2,72,Inolvidable,"[[""Angelito"", 57], [""Inolvidable"", 72]]"
Ovy On The Drums,Danny Ocean,Directed,5937,,,1,68,Miedito o Qué? (feat. KAROL G),"[[""Miedito o Qu\u00e9? (feat. KAROL G)"", 68]]"
Ovy On The Drums,KAROL G,Directed,5938,,,1,68,Miedito o Qué? (feat. KAROL G),"[[""Miedito o Qu\u00e9? (feat. KAROL G)"", 68]]"
Ovy On The Drums,Lalo Ebratt,Directed,5939,,,1,47,Dime Bbsita Remix,"[[""Dime Bbsita Remix"", 47]]"
Ovy On The Drums,Omar Montes,Directed,5940,,,1,47,Dime Bbsita Remix,"[[""Dime Bbsita Remix"", 47]]"
Ovy On The Drums,TINI,Directed,5942,,,1,55,Ya no me llames,"[[""Ya no me llames"", 55]]"
Ovy On The Drums,Mau y Ricky,Directed,5943,,,1,59,Sigo Buscandote,"[[""Sigo Buscandote"", 59]]"
Ovy On The Drums,Mike Bahía,Directed,5944,,,1,50,La Lá,"[[""La L\u00e1"", 50]]"
Ovy On The Drums,Jd Pantoja,Directed,5945,,,1,41,Es Una Loca,"[[""Es Una Loca"", 41]]"
Micro TDH,Big Soto,Directed,5946,,,7,59,"EN SOLEDAD (feat. ADSO, Akapellah)","[[""Ponte - TDH's Version"", 36], [""EN SOLEDAD (feat. ADSO, Akapellah)"", 59], [""Maldad (feat. Big Soto)"", 36], [""Prend\u00eda"", 59], [""EN SOLEDAD (feat. ADSO, Akapellah)"", 47], [""Ponte - TDH's Version"", 23], [""Lloro :'("", 32]]"
Micro TDH,Myke Towers,Directed,5947,,,2,60,EL TREN,"[[""EL TREN"", 53], [""EL TREN"", 60]]"
Micro TDH,Pablo Alborán,Directed,5948,,,2,53,EL LOBBY,"[[""EL LOBBY"", 51], [""EL LOBBY"", 53]]"
Micro TDH,Jerry Di,Directed,5949,,,2,59,"EN SOLEDAD (feat. ADSO, Akapellah)","[[""EN SOLEDAD (feat. ADSO, Akapellah)"", 59], [""EN SOLEDAD (feat. ADSO, Akapellah)"", 47]]"
Micro TDH,Yandel,Directed,5950,,,2,52,LAS OLAS,"[[""LAS OLAS"", 47], [""LAS OLAS"", 52]]"
Micro TDH,Lasso,Directed,5951,,,3,52,NI VIVO NI MUERTO,"[[""NI VIVO NI MUERTO"", 49], [""Me Arruinaste Netflix"", 41], [""NI VIVO NI MUERTO"", 52]]"
Micro TDH,Neutro Shorty,Directed,5952,,,2,59,Prendía,"[[""Entra (feat. Neutro Shorty)"", 49], [""Prend\u00eda"", 59]]"
Micro TDH,Jeeiph,Directed,5953,,,1,59,Prendía,"[[""Prend\u00eda"", 59]]"
Micro TDH,Fuego,Directed,5954,,,1,31,La Original,"[[""La Original"", 31]]"
Micro TDH,Rusherking,Directed,5955,,,1,57,Como Si Nada - Remix,"[[""Como Si Nada - Remix"", 57]]"
Micro TDH,Greeicy,Directed,5956,,,1,1,"Jerusalema (feat. Micro TDH, Greeicy & Nomcebo Zikode) [Remix]","[[""Jerusalema (feat. Micro TDH, Greeicy & Nomcebo Zikode) [Remix]"", 1]]"
FABRO,CNCO,Directed,5970,,,1,59,"Suelta, Sola y Tranquila REMIX","[[""Suelta, Sola y Tranquila REMIX"", 59]]"
FABRO,MYA,Directed,5971,,,2,60,"Suelta, Sola y Tranquila (feat. MYA)","[[""Suelta, Sola y Tranquila REMIX"", 59], [""Suelta, Sola y Tranquila (feat. MYA)"", 60]]"
FABRO,Rei,Directed,5972,,,1,66,Superclásico,"[[""Supercl\u00e1sico"", 66]]"
FABRO,FMK,Directed,5973,,,1,49,Madrid,"[[""Madrid"", 49]]"
FABRO,Sael,Directed,5974,,,1,37,No Son Horas,"[[""No Son Horas"", 37]]"
MYA,Emilia,Directed,5975,,,3,64,BB,"[[""BB"", 64], [""BB"", 59], [""HISTERIQUEO"", 50]]"
MYA,FMK,Directed,5976,,,3,47,Calle 2 - Remix,"[[""La Dif\u00edcil"", 44], [""La Dif\u00edcil"", 37], [""Calle 2 - Remix"", 47]]"
MYA,LIT killah,Directed,5978,,,2,57,Como + Nadie,"[[""Como + Nadie"", 50], [""Como + Nadie"", 57]]"
MYA,Rusherking,Directed,5979,,,2,57,Como + Nadie,"[[""Como + Nadie"", 50], [""Como + Nadie"", 57]]"
MYA,Ha*Ash,Directed,5980,,,2,47,Fuiste Mía,"[[""Fuiste M\u00eda"", 42], [""Fuiste M\u00eda"", 47]]"
MYA,Mau y Ricky,Directed,5981,,,2,49,Una y Mil Veces,"[[""Una y Mil Veces"", 44], [""Una y Mil Veces"", 49]]"
MYA,TINI,Directed,5982,,,2,69,2:50 Remix,"[[""2:50 Remix"", 60], [""2:50 Remix"", 69]]"
MYA,Duki,Directed,5983,,,2,69,2:50 Remix,"[[""2:50 Remix"", 60], [""2:50 Remix"", 69]]"
MYA,Pedro Capó,Directed,5984,,,2,56,Te Olvidaré,"[[""Te Olvidar\u00e9"", 56], [""Te Olvidar\u00e9"", 45]]"
MYA,Dvicio,Directed,5985,,,1,48,4 Meses,"[[""4 Meses"", 48]]"
MYA,Abraham Mateo,Directed,5986,,,2,45,25 NOCHES (feat. Abraham Mateo),"[[""Loco por Ti"", 37], [""25 NOCHES (feat. Abraham Mateo)"", 45]]"
MYA,Feid,Directed,5987,,,1,37,Loco por Ti,"[[""Loco por Ti"", 37]]"
MYA,Leslie Grace,Directed,5988,,,1,30,Fuego,"[[""Fuego"", 30]]"
MYA,Soledad,Directed,5989,,,1,60,Yo No Te Pido la Luna,"[[""Yo No Te Pido la Luna"", 60]]"
MYA,FABRO,Directed,5990,,,1,59,"Suelta, Sola y Tranquila REMIX","[[""Suelta, Sola y Tranquila REMIX"", 59]]"
MYA,CNCO,Directed,5991,,,1,59,"Suelta, Sola y Tranquila REMIX","[[""Suelta, Sola y Tranquila REMIX"", 59]]"
MYA,Luck Ra,Directed,5992,,,1,61,Lado Triste - Remix,"[[""Lado Triste - Remix"", 61]]"
MYA,Fer Palacio,Directed,5993,,,1,40,250X,"[[""250X"", 40]]"
YOVNGCHIMI,Luar La L,Directed,6000,,,1,54,Racks On Me,"[[""Racks On Me"", 54]]"
YOVNGCHIMI,Alexio,Directed,6002,,,1,44,Congelao En La Calle,"[[""Congelao En La Calle"", 44]]"
YOVNGCHIMI,Eladio Carrion,Directed,6003,,,1,62,Glizzy Walk 2.5,"[[""Glizzy Walk 2.5"", 62]]"
YOVNGCHIMI,Hozwal,Directed,6004,,,1,51,Hundreds,"[[""Hundreds"", 51]]"
Corina Smith,Eladio Carrion,Directed,6005,,,2,54,Roto,"[[""Roto"", 48], [""Roto"", 54]]"
Corina Smith,Brray,Directed,6006,,,1,33,Aquí,"[[""Aqu\u00ed"", 33]]"
Corina Smith,Arcangel,Directed,6007,,,2,55,A Veces,"[[""A Veces"", 49], [""A Veces"", 55]]"
Corina Smith,Noriel,Directed,6008,,,2,40,GPS,"[[""GPS"", 40], [""GPS"", 39]]"
Corina Smith,Alvaro Diaz,Directed,6009,,,1,37,Drama,"[[""Drama"", 37]]"
Corina Smith,Lenny Tavárez,Directed,6011,,,1,49,Morir Juntos,"[[""Morir Juntos"", 49]]"
Corina Smith,Yera,Directed,6012,,,1,48,Que Fluya - Remix,"[[""Que Fluya - Remix"", 48]]"
Corina Smith,Jerry Di,Directed,6013,,,1,48,Que Fluya - Remix,"[[""Que Fluya - Remix"", 48]]"
Corina Smith,Amenazzy,Directed,6014,,,1,31,Aunque Me Lo Niegues,"[[""Aunque Me Lo Niegues"", 31]]"
Corina Smith,Lyanno,Directed,6015,,,1,41,Te Voy a Extrañar,"[[""Te Voy a Extra\u00f1ar"", 41]]"
Corina Smith,Alex Rose,Directed,6016,,,1,32,Pasatiempo,"[[""Pasatiempo"", 32]]"
Corina Smith,Kevin Roldan,Directed,6017,,,1,43,No Somos Nada,"[[""No Somos Nada"", 43]]"
Corina Smith,Lasso,Directed,6020,,,1,39,Vamos Bien,"[[""Vamos Bien"", 39]]"
Chucky73,Skinny Flex,Directed,6021,,,1,39,4 por 4,"[[""4 por 4"", 39]]"
Chucky73,Big Soto,Directed,6022,,,1,56,Venezolana,"[[""Venezolana"", 56]]"
Chucky73,Neutro Shorty,Directed,6023,,,1,56,Venezolana,"[[""Venezolana"", 56]]"
Chucky73,Pablo Chill-E,Directed,6024,,,1,43,Pili,"[[""Pili"", 43]]"
Chucky73,Myke Towers,Directed,6025,,,1,57,Zili,"[[""Zili"", 57]]"
Chucky73,Ñengo Flow,Directed,6026,,,1,40,Palos,"[[""Palos"", 40]]"
Chucky73,Jon Z,Directed,6027,,,1,31,Tutu,"[[""Tutu"", 31]]"
Chucky73,Nio Garcia,Directed,6028,,,1,42,BlaBla,"[[""BlaBla"", 42]]"
Chucky73,Joyce Santana,Directed,6029,,,1,40,Top Now - Remix,"[[""Top Now - Remix"", 40]]"
Chucky73,Hozwal,Directed,6030,,,1,40,Top Now - Remix,"[[""Top Now - Remix"", 40]]"
Chucky73,Ceky Viciny,Directed,6031,,,1,31,Giguigi - Remix,"[[""Giguigi - Remix"", 31]]"
Chucky73,KEVVO,Directed,6032,,,1,38,Bancario (with Chucky73),"[[""Bancario (with Chucky73)"", 38]]"
Chucky73,Chimbala,Directed,6033,,,2,45,Trucha,"[[""Los Que Ma Rapan"", 42], [""Trucha"", 45]]"
Chucky73,"Secreto ""El Famoso Biberon""",Directed,6034,,,1,45,Trucha,"[[""Trucha"", 45]]"
Chucky73,Jamby El Favo,Directed,6035,,,1,45,Mi Guitarra,"[[""Mi Guitarra"", 45]]"
Maikel Delacalle,Kabasaki,Directed,6062,,,1,36,Naiky,"[[""Naiky"", 36]]"
Maikel Delacalle,Efecto Pasillo,Directed,6064,,,1,47,Quiero que te acerques más,"[[""Quiero que te acerques m\u00e1s"", 47]]"
Maikel Delacalle,Mala Rodríguez,Directed,6066,,,1,62,Fanático,"[[""Fan\u00e1tico"", 62]]"
Maikel Delacalle,Lennis Rodriguez,Directed,6067,,,2,51,Querer Es Poder,"[[""Querer Es Poder"", 51], [""Un Secreto"", 40]]"
Maikel Delacalle,Guaynaa,Directed,6069,,,1,35,Una Pregunta,"[[""Una Pregunta"", 35]]"
Maikel Delacalle,Danny Romero,Directed,6070,,,1,23,Lalala 2.0,"[[""Lalala 2.0"", 23]]"
Maikel Delacalle,Rvfv,Directed,6071,,,1,45,No te enamores (feat. Rvfv & Maikel Delacalle),"[[""No te enamores (feat. Rvfv & Maikel Delacalle)"", 45]]"
Maikel Delacalle,Blunted Vato,Directed,6072,,,1,21,HATERS,"[[""HATERS"", 21]]"
Maikel Delacalle,Ecko,Directed,6073,,,1,27,Me Fascina,"[[""Me Fascina"", 27]]"
Maikel Delacalle,Rafa Pabön,Directed,6074,,,2,54,Quisiera - Remix,"[[""D\u00e1ndole"", 35], [""Quisiera - Remix"", 54]]"
Maikel Delacalle,Lérica,Directed,6075,,,1,41,Perdío,"[[""Perd\u00edo"", 41]]"
Maikel Delacalle,Justin Quiles,Directed,6076,,,2,54,Quisiera - Remix,"[[""Quisiera - Remix"", 54], [""Jaque Mate"", 53]]"
Maikel Delacalle,Jerry Di,Directed,6077,,,1,54,Quisiera - Remix,"[[""Quisiera - Remix"", 54]]"
Maikel Delacalle,Jory Boy,Directed,6078,,,1,37,DM - Remix,"[[""DM - Remix"", 37]]"
Maikel Delacalle,Lyanno,Directed,6079,,,2,37,DM - Remix,"[[""DM - Remix"", 37], [""DM"", 33]]"
Maikel Delacalle,Cauty,Directed,6080,,,1,37,DM - Remix,"[[""DM - Remix"", 37]]"
Maikel Delacalle,Eladio Carrion,Directed,6081,,,1,38,Si Tú Me Quisieras,"[[""Si T\u00fa Me Quisieras"", 38]]"
Maikel Delacalle,Kevin Roldan,Directed,6082,,,1,37,Amuleto - Remix,"[[""Amuleto - Remix"", 37]]"
Maikel Delacalle,Alizzz,Directed,6083,,,2,41,Latinoamericana,"[[""El Problema"", 37], [""Latinoamericana"", 41]]"
Maikel Delacalle,Cazzu,Directed,6084,,,1,53,Puedo Ser,"[[""Puedo Ser"", 53]]"
Maikel Delacalle,Fuego,Directed,6085,,,1,38,Eso,"[[""Eso"", 38]]"
Fonseca,Matisse,Directed,6086,,,1,61,Pasa,"[[""Pasa"", 61]]"
Fonseca,Greeicy,Directed,6087,,,2,65,2005,"[[""2005"", 65], [""2005"", 61]]"
Fonseca,Cali Y El Dandee,Directed,6088,,,3,65,2005,"[[""2005"", 65], [""Volver a Verte (feat. Cali y El Dandee)"", 56], [""2005"", 61]]"
Fonseca,Silvestre Dangond,Directed,6089,,,2,57,Cartagena,"[[""Cartagena"", 54], [""Cartagena"", 57]]"
Fonseca,Ana Torroja,Directed,6090,,,1,31,Paso a Paso (feat. Ana Torroja),"[[""Paso a Paso (feat. Ana Torroja)"", 31]]"
Fonseca,Nahuel Pennisi,Directed,6091,,,1,49,Porque Nadie Sabe (feat. Nahuel Pennisi),"[[""Porque Nadie Sabe (feat. Nahuel Pennisi)"", 49]]"
Fonseca,Kinky,Directed,6092,,,1,29,Que Se Vaya Contigo (feat. Kinky),"[[""Que Se Vaya Contigo (feat. Kinky)"", 29]]"
Fonseca,Juanes,Directed,6093,,,1,33,Y Tú (feat. Juanes),"[[""Y T\u00fa (feat. Juanes)"", 33]]"
Fonseca,Víctor Manuelle,Directed,6094,,,1,35,Amor Eterno (feat. Víctor Manuelle),"[[""Amor Eterno (feat. V\u00edctor Manuelle)"", 35]]"
Fonseca,Alexis y Fido,Directed,6095,,,2,47,Vine a Buscarte (feat. Alexis & Fido) - Remix,"[[""Vine a Buscarte (feat. Alexis & Fido) - Remix"", 18], [""Vine a Buscarte (feat. Alexis & Fido) - Remix"", 47]]"
Fonseca,Andrés Cepeda,Directed,6096,,,9,53,Mejor Que A Ti Me Va - Versión Reggae,"[[""C\u00f3mo Te Puedo Entender (feat. Andr\u00e9s Cepeda)"", 16], [""Camino a Tu Casa"", 43], [""Me Haces Falta"", 32], [""La Promesa"", 27], [""No Me Busquen Coraz\u00f3n"", 29], [""Te Entrego Mi Coraz\u00f3n"", 38], [""Mi Vuelo"", 41], [""La Promesa"", 39], [""Mejor Que A Ti Me Va - Versi\u00f3n Reggae"", 53]]"
Fonseca,India Martinez,Directed,6097,,,1,27,Entre Mi Vida y la Tuya (feat. India Martinez),"[[""Entre Mi Vida y la Tuya (feat. India Martinez)"", 27]]"
Fonseca,Jesse & Joy,Directed,6098,,,1,23,Soledad,"[[""Soledad"", 23]]"
Fonseca,Mocedades,Directed,6099,,,1,43,Canta Charango,"[[""Canta Charango"", 43]]"
Fonseca,Diego Torres,Directed,6100,,,1,45,Este Corazón,"[[""Este Coraz\u00f3n"", 45]]"
Fonseca,Llane,Directed,6101,,,1,32,Me Haces Falta,"[[""Me Haces Falta"", 32]]"
Mario Bautista,Piso 21,Directed,6102,,,2,51,La Tarea,"[[""La Tarea"", 51], [""La Tarea"", 48]]"
Mario Bautista,Lyanno,Directed,6103,,,2,46,Otra Vez,"[[""Otra Vez"", 43], [""Otra Vez"", 46]]"
Mario Bautista,Llane,Directed,6104,,,2,46,Otra Vez,"[[""Otra Vez"", 43], [""Otra Vez"", 46]]"
Mario Bautista,Lérica,Directed,6105,,,1,32,RABIA,"[[""RABIA"", 32]]"
Mario Bautista,Yera,Directed,6106,,,2,46,Buena Suerte,"[[""REMIX"", 33], [""Buena Suerte"", 46]]"
Mario Bautista,De La Ghetto,Directed,6107,,,1,35,"#Maldeamores","[[""#Maldeamores"", 35]]"
Mario Bautista,Lalo Ebratt,Directed,6108,,,2,66,Baby Girl (feat. Lalo Ebratt),"[[""MIAMI"", 38], [""Baby Girl (feat. Lalo Ebratt)"", 66]]"
Mario Bautista,Orishas,Directed,6109,,,1,49,Qué Pasa,"[[""Qu\u00e9 Pasa"", 49]]"
Chimbala,Omar Montes,Directed,6119,,,1,37,En Mi Cuarto,"[[""En Mi Cuarto"", 37]]"
Chimbala,Chucky73,Directed,6120,,,3,58,Esta Si,"[[""Los Que Ma Rapan"", 42], [""Trucha"", 45], [""Esta Si"", 58]]"
