,spotify_id,name_id,name,followers,betweeness_centrality,group,unique_collabs,total_collabs,image
469,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,Vetusta Morla,656389,65.770783,5,4,4,https://i.scdn.co/image/ab6761610000e5ebe1505788450cae47fb199051
470,4rriNpL1lxpoysDDctWgl3,Jesse Baez,Jesse Baez,115201,1864.138145,2,13,37,https://i.scdn.co/image/ab6761610000e5eba311e0127e3b05963523cd58
471,3SCOuAxngTC1yGjKMcIPEd,Lasso,Lasso,335629,466.789455,5,9,25,https://i.scdn.co/image/ab6761610000e5ebaad998c3d8ff77f2b90b66e7
472,1QhaqxeqF9sipS2gwbEKpu,C-Kan,C-Kan,2020134,3533.099928,2,17,17,https://i.scdn.co/image/ab6761610000e5eb334c841c9a00210607162078
473,66RfYVdftqnuHRicyClgL0,Dharius,Dharius,1537409,0.0,2,3,5,https://i.scdn.co/image/ab6761610000e5ebfa68f9b68ee4427226d071bb
474,3cuVSUrq0yoSSP7gpvI6q1,MC Magic,MC Magic,283101,56.343245,2,19,10,https://i.scdn.co/image/ab6761610000e5eb422690f36b04c8d9d89bfd53
475,30BSBWLKnYJION1lCPugXc,Santa RM,Santa RM,529253,677.211536,2,7,8,https://i.scdn.co/image/ab6761610000e5ebc0fe1ea17cee816cac70a9a4
476,6uFTGm4t8Z6tXyCm22sLQM,Fyahbwoy,Fyahbwoy,105626,1805.997905,2,20,17,https://i.scdn.co/image/ab6761610000e5eb503364ed8665d3fe3618493f
477,19IsMFpELM7g2UDuwDlZvU,Motel,Motel,193635,44.766318,5,4,4,https://i.scdn.co/image/ab6761610000e5ebd615f1db067d879c53e4d000
478,3mXI2gpwWnNO9qbQG3n3EP,Lila Downs,Lila Downs,374049,2538.802559,5,24,43,https://i.scdn.co/image/ab6761610000e5eb5341360a8dfbde93f727e747
479,40JMTpVRUw90SrN4pFA6Mz,Ana Tijoux,Ana Tijoux,382578,409.742714,5,9,18,https://i.scdn.co/image/ab6761610000e5eb7be991bac65c54b186e5f608
480,3sc8HnadkPW5YaIGbCljw4,El Roockie,El Roockie,157099,650.681788,0,15,31,https://i.scdn.co/image/ab6761610000e5eb17b8e98f5176fe2fc40e6893
481,1KfBKoozFugeT1PBkz33xl,Charlie Zaa,Charlie Zaa,147728,260.80858,5,8,7,https://i.scdn.co/image/ab6761610000e5ebe7da92a77c738f31fafcaeb2
482,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,Carolina Ross,371316,5.031153,0,2,3,https://i.scdn.co/image/ab6761610000e5eb4963f8157e013589e9524e1b
483,2SNfNJDsahTSVFwgxposF5,Soge Culebra,Soge Culebra,209013,3377.253582,3,12,6,https://i.scdn.co/image/ab6761610000e5eb61328abb2bc8ac15bbccc8fd
484,6ZZ2DeepA3GpoGU4KwqSlU,Luciano Pereyra,Luciano Pereyra,1818592,980.684211,1,15,32,https://i.scdn.co/image/ab6761610000e5eb501452b1e16776dba96b5cde
485,4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,No Te Va Gustar,1827278,204.028364,5,10,9,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78
486,3jO7X5KupvwmWTHGtHgcgo,Charly García,Charly García,1274868,163.292412,5,14,29,https://i.scdn.co/image/ab6761610000e5ebd25ab3ee01527706a3b47cc6
487,4Sm7JCttzWMwHJtb3UJ8SY,Mocedades,Mocedades,561778,514.853323,5,12,24,https://i.scdn.co/image/ab6761610000e5ebf1f84eda0a59383aedc5bcbc
488,0WZOmdnCln6FK6GM9e2tGm,Redimi2,Redimi2,1813034,10116.142996,4,33,76,https://i.scdn.co/image/ab6761610000e5ebf44e0586f36d65e94fce58e8
489,6JaSyvyg28SHC0Of8YE6M9,Christine D'Clario,Christine D'Clario,1060204,170.174479,4,16,29,https://i.scdn.co/image/ab6761610000e5ebf01742d97f34461881909634
490,4vEpUOtKWtpotWkuv0Vlx4,Evan Craft,Evan Craft,526244,3093.916709,4,25,52,https://i.scdn.co/image/ab6761610000e5ebd8a5198cbe70d810c355f343
491,2IzxJqK9NbSIdw7rQVW03P,Barak,Barak,680477,125.889421,4,11,25,https://i.scdn.co/image/ab6761610000e5eb253d2a92e2bb5b02549d99c3
492,5O46r5EwzdUL8RR1aM6yU2,Julio Melgar,Julio Melgar,831786,151.566095,4,9,11,https://i.scdn.co/image/ab6761610000e5eb3a57bdf290ec2f3aece27b78
493,0WI8OfWCRvK4nGHmKfFQmd,Alex Zurdo,Alex Zurdo,1265959,7070.325585,4,31,75,https://i.scdn.co/image/ab6761610000e5eb6deee7c4105996919bf18328
494,7zpvy5B9gb5KprNUzNCOEE,Miel San Marcos,Miel San Marcos,1259895,1963.789136,4,23,35,https://i.scdn.co/image/ab6761610000e5eb7bb4da448e2d6b43fed13202
495,4B4YYJ0BAYBK86yxqQV7mu,Funky,Funky,606009,3542.802029,4,15,42,https://i.scdn.co/image/ab6761610000e5eb80f359f2d407f3932a76f6e9
496,7cLoxFihGCVL3s1K3xHK4I,Marcos Brunet,Marcos Brunet,513738,1373.796538,4,15,62,https://i.scdn.co/image/ab6761610000e5eb250cfe433ccc4b8bc3d0b279
497,3ECxfxbxwRMTXdy1I5HWJq,Annette Moreno,Annette Moreno,263292,1536.537678,4,8,13,https://i.scdn.co/image/ab6761610000e5eb80a0f763405229a603ace592
498,3e6e7N2fMD8rtk2PBVyMkm,Danny Berrios,Danny Berrios,386048,0.0,4,4,2,https://i.scdn.co/image/ab6761610000e5eb185566687dae757ae25bc6e6
499,1OUDQLymoysITxprkd0Qvj,Coti,Coti,250928,1590.268933,5,17,40,https://i.scdn.co/image/ab6761610000e5ebe8e83b53e2b7a1cbff94f54a
500,0PbO1lSBsJPgyqdEypJJVb,Dyango,Dyango,768073,420.164332,5,4,7,https://i.scdn.co/image/ab6761610000e5ebe903b825e2e5b42ad7db38a6
501,6ZvYYrrfpb1Z7kICDyxWQE,DEKKO,DEKKO,360379,26.005248,3,5,5,https://i.scdn.co/image/ab6761610000e5eb4a4ca27e5aaeaa355e140c86
502,3zPWcnruZBNnrd22uS8UBy,Jorge Villamizar,Jorge Villamizar,93848,98.159144,5,6,8,https://i.scdn.co/image/4833a756522ab5e5c18729b98fa57331e7f8ceb2
503,6LZA6PhNCwUfHzqfpN1nYL,Angela Torres,Angela Torres,128075,945.045645,0,8,7,https://i.scdn.co/image/ab6761610000e5eb24271941ac4106f06716ae26
504,2XVoz4hoXgQ3C2BTGxl9V2,Juan Ingaramo,Juan Ingaramo,61886,1289.300919,5,19,11,https://i.scdn.co/image/ab6761610000e5ebc3d1f122463ed158d7bf034b
505,5x3mrCTZmkoTXURN7pWdGN,Los Amigos Invisibles,Los Amigos Invisibles,372501,335.067203,5,9,8,https://i.scdn.co/image/ab6761610000e5eb9c1cc3fc8f082bb7146a4165
506,1fHGzTSloWCtrlKfbLNVhM,Gepe,Gepe,319710,11.560554,5,5,7,https://i.scdn.co/image/ab6761610000e5eb438213ab2fd7ab3065aefee3
507,7FnZWGw9lwOr7WzieTKEPR,Los Pericos,Los Pericos,1124758,1911.202664,5,11,10,https://i.scdn.co/image/ab6761610000e5ebf3efa8b0813cab869845dde2
508,2ydE5oBt6cwsDxH1TpIFmO,Los Nocheros,Los Nocheros,492488,588.930338,5,13,14,https://i.scdn.co/image/ab6761610000e5ebf632ef29aa1cff9e8a723cca
509,6Itjwvv5YmsC8ZcI5N4Jux,Sael,Sael,27338,1415.892491,0,19,19,https://i.scdn.co/image/ab6761610000e5ebcb7f584dba6d09a0120103c1
510,7mXfsy3lF4kU0f2KTNKSr8,Corina Smith,Corina Smith,141952,64.76252,0,16,17,https://i.scdn.co/image/ab6761610000e5eb44e8e4bc1f4de805a806cf0c
511,0UTsdD7VIsEB9i7a6DDx5t,Lapiz Conciente,Lapiz Conciente,250601,1295.793391,0,19,28,https://i.scdn.co/image/ab6761610000e5eb62b108db4f058e282208abd3
512,4L5SLCIDWPPNGzrLraYCOS,Grupo Extra,Grupo Extra,150043,395.029326,3,8,9,https://i.scdn.co/image/ab6761610000e5ebdbb516507b98726f2ae64033
513,30HlKUFTsqlFQsPfyv2yuM,Danny Romero,Danny Romero,387472,468.519309,3,14,25,https://i.scdn.co/image/ab6761610000e5eb2b3463affd2ae7731f92936c
514,3smfreCkyJt7bShaTYpG77,Carlos Baute,Carlos Baute,1681357,373.817604,3,14,30,https://i.scdn.co/image/ab6761610000e5eb34b622aa23d008f8c59e92d6
515,12PSlydMSjEHzSCj9X5qv7,Baby Bash,Baby Bash,788905,4526.317733,2,30,20,https://i.scdn.co/image/ab6761610000e5eb0feee74aea6c89ebaae3913e
516,4d3kmfoZBTuUPSUjgP45uo,Lérica,Lérica,68059,408.732107,3,16,146,https://i.scdn.co/image/ab6761610000e5ebce4d1d7eab65a93569a2886b
517,6XmHtVhgpE33VHFEp2V1P8,Playa Limbo,Playa Limbo,1593860,26.816687,5,4,3,https://i.scdn.co/image/ab6761610000e5eb7b7fe72f6aca6536a198dd8a
518,7E7CVSqFdLyh0K4AE9uTMo,Pimpinela,Pimpinela,1594385,633.266721,5,5,7,https://i.scdn.co/image/ab6761610000e5ebfb7429e08829bf1ab3e5887f
519,1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,Fito y Fitipaldis,1581242,28.22821,5,3,34,https://i.scdn.co/image/ab6761610000e5ebd5ed89f6dd4961b5442ea527
520,5oYHL2SijkMY52gKIhYJNb,Elefante,Elefante,1543658,264.392975,1,9,6,https://i.scdn.co/image/ab6761610000e5eba40f5812b577a0528b459e70
521,6genEcweKnEZ92TZvdeLFl,Edgar Oceransky,Edgar Oceransky,154291,1013.551967,5,10,18,https://i.scdn.co/image/ab6761610000e5ebd6c80b9b4e82d421a3064802
522,2Ax9wZpdlg4r2zkc3pcI8U,La Unión,La Unión,450107,2156.452138,5,3,4,https://i.scdn.co/image/ab6761610000e5ebf05521f1166e353bf77ba193
523,4frBEXn8nhWzOVwfCSpuYB,Fer Palacio,Fer Palacio,1487418,242.550439,2,7,4,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84
524,1mux8L6xg2Cmrc7k0wQczl,Bacilos,Bacilos,1484989,360.363192,3,3,5,https://i.scdn.co/image/ab6761610000e5eb2297c714549631dbd9a24024
525,2OnKRchqP7tT0FzTvWIFI7,Wolfine,Wolfine,1455381,2.395456,0,4,10,https://i.scdn.co/image/ab6761610000e5eb96b5ff74160fe7fcc9eb930a
526,4x7kxyIgzgtrHYDQ8SCzo2,Marcos Witt,Marcos Witt,1380839,1362.946549,4,19,24,https://i.scdn.co/image/ab6761610000e5eb34658e9a3990bf613d91aa6e
527,4yNdrUaF54csrLixVTnqzC,Eddy Herrera,Eddy Herrera,419025,49.786745,4,8,6,https://i.scdn.co/image/ab6761610000e5ebe557da8cf5d56882ade536f8
528,4DeiqSO9kyWDr1KuQTYMVg,Seth Condrey,Seth Condrey,66884,275.047494,4,5,8,https://i.scdn.co/image/ab6761610000e5eb88b8f6bd49ca72b8911226f4
529,2gaFnEQydJdWNkT17NLZm3,Su Presencia,Su Presencia,212410,0.0,4,6,15,https://i.scdn.co/image/ab6761610000e5ebfaa8671beb22a5730ba17dbc
530,5ovBCDCRU118CMxJ1KpAOw,Essential Worship,Essential Worship,19484,90.808692,4,6,15,https://i.scdn.co/image/ab6761610000e5eb9d2740b47534b3e9d56cca38
531,2fC8dVxeS2bsfIDvFj1M4V,Christian Daniel,Christian Daniel,75648,459.634707,1,8,10,https://i.scdn.co/image/ab6761610000e5ebfbeeda33c888b90e703dca19
532,0TeVa4xdLB8vdzjsvKH6Ri,Anahí,Anahí,662214,32.901713,1,3,10,https://i.scdn.co/image/ab6761610000e5ebb31cb9358fdf9e534c01b648
533,3HgZDevp7GspkLUAa5cKne,El Tri,El Tri,1390002,251.261693,1,11,10,https://i.scdn.co/image/ab6761610000e5eb666c2282d0066e21081958f2
534,01p7Homi0d4XxZ06f2NYYD,La Sonora Matancera,La Sonora Matancera,190286,107.56032,5,5,71,https://i.scdn.co/image/ab6761610000e5eba3e45a4d54d08113f2f23f1f
535,4UGA0TDpRVVt2SCz8FZOMm,Un Corazón,Un Corazón,378811,1698.158339,4,14,39,https://i.scdn.co/image/ab6761610000e5eb235ec16bcc7e7c6cc2fde7be
536,2a48vLoCcVkOMcCSqXreOF,Danilo Montero,Danilo Montero,827856,3024.467298,4,18,32,https://i.scdn.co/image/ab6761610000e5eb2ba4caf7937022f2c9cf683c
537,4VYSLPSI9yb8qkUpKyVQSJ,Marco Barrientos,Marco Barrientos,1258206,693.100762,4,16,31,https://i.scdn.co/image/ab6761610000e5ebf2bee20999e4cab02ea35c5b
538,6gm3ZEpugRTHbtEn3A6Siw,Johnny Prez,Johnny Prez,147677,7.928081,1,12,14,https://i.scdn.co/image/ab67616d0000b2738f585a4902702e7d98c903d3
539,5GNSVtCq2hiXDx7jUA5Iou,ChiChi Peralta,ChiChi Peralta,532899,736.887031,4,3,4,https://i.scdn.co/image/ab6761610000e5ebaa564bb7b4fd1c25df0bb051
540,0zgFL90nGTrH2iOMD8Vysy,Sabino,Sabino,588443,1314.944652,5,11,10,https://i.scdn.co/image/ab6761610000e5ebbf875e09c8aeacc86a9d267f
541,0OltT51j3hIkgaDJqqPzDn,Nicola Cruz,Nicola Cruz,310007,590.171259,5,9,5,https://i.scdn.co/image/ab6761610000e5eb2733b3485f1950bd7874fff6
542,5zaT4Qu9otu6z4oyWjRqM2,OV7,OV7,1309826,921.868992,5,19,80,https://i.scdn.co/image/ab6761610000e5eb37ffec129463fc86d584a00a
543,61hAcjvvUS6EXMpeeHwaDi,Kabah,Kabah,782647,573.353919,5,12,65,https://i.scdn.co/image/ab6761610000e5eb60be36baf412f01c6c745c67
544,3uC20p2EoNm5LYtzSVWdkL,Fey,Fey,1024388,42.263206,5,11,24,https://i.scdn.co/image/ab6761610000e5eb250f5cfa668189c95b65a556
545,2Qm12OdHFDHSpWhBMpO16L,Calo,Calo,367632,491.050257,5,14,104,https://i.scdn.co/image/ab6761610000e5ebb60db9dab1687c34b4b40ee8
546,55n0yLUMpJbCd20oPNRbo6,The Sacados,The Sacados,114234,9.694382,5,11,21,https://i.scdn.co/image/ab6761610000e5eba56b7acff63d89a8c9fa92a7
547,5v287QKYZ7Dyuw4CNzv89p,Magneto,Magneto,866004,1274.385018,5,16,39,https://i.scdn.co/image/ab67616d0000b273e415825edc259f350d02a044
548,5R6YR0pasdxlynyq0Abq7x,Fabiana Cantilo,Fabiana Cantilo,340340,35.701037,5,11,7,https://i.scdn.co/image/ab6761610000e5eb413085500ee8cb0fd339667f
549,1MuQ2m2tg7naeRGAOxYZer,Luis Alberto Spinetta,Luis Alberto Spinetta,686565,89.511818,5,14,18,https://i.scdn.co/image/ab6761610000e5ebe1988a1a730ae50728967a16
550,2FFrhWZS9vJsh2UvxYPRr6,Pedro Aznar,Pedro Aznar,290575,776.630828,5,17,29,https://i.scdn.co/image/ab6761610000e5ebad85dd3f57f08a11a1723886
551,2TkDdk47FGnvxcjQGDdPd0,Kike Pavón,Kike Pavón,294574,217.305986,4,16,18,https://i.scdn.co/image/ab6761610000e5eba8ce5015814ae30e2bc2f7c6
552,17XxPdvl2MD39MnT9zhNjU,Samuel Hernández,Samuel Hernández,445125,11.028683,4,9,9,https://i.scdn.co/image/ab6761610000e5eb4f6dd6464db94eebea3e6ca3
553,4A03xFVufDpEqOY9fQlFue,Musiko,Musiko,157886,1499.002929,4,18,19,https://i.scdn.co/image/ab6761610000e5eb390d1267834fd52088a65c26
554,5pyTY6jmdDNfKmmlo92Vfd,Lead,Lead,102082,79.736215,4,12,21,https://i.scdn.co/image/ab6761610000e5ebc027a1974e311fca5e3db808
555,7i1CyQ1fogh4bkj3EPj3ls,Girl Ultra,Girl Ultra,111737,490.420201,5,7,8,https://i.scdn.co/image/ab6761610000e5eb317a94a2d9ea36392aab27cc
556,3oNy8cjBtJzLC07I70sklp,Belanova,Belanova,993805,97.396919,5,2,2,https://i.scdn.co/image/ab6761610000e5eb5f98bb5a9eb2fedee9e424ee
557,4EzD52bDFGZTEeEucKHtDs,Sergio Vargas,Sergio Vargas,348177,59.863251,5,5,16,https://i.scdn.co/image/ab6761610000e5eb27e6a2eaa83d01d463a360a8
558,3Yg61bt7pZYX1bbMXEj8oY,Tony Vega,Tony Vega,736793,78.843501,5,12,6,https://i.scdn.co/image/ab6761610000e5ebed44e1dbc10caa73dd9e98da
559,5lYeiQxUTcGKVgAuTqbTeL,Charles Ans,Charles Ans,1180330,2095.693963,5,13,17,https://i.scdn.co/image/ab6761610000e5eb9f5d7a4538c195c7dad2a6ca
560,7bWN0FHvLppK8ozEH6exdi,M2H,M2H,139659,979.220537,2,8,10,https://i.scdn.co/image/ab6761610000e5ebabd850e94d66e6f6ad1665e8
561,6viZnVSHavFUcW0blu6Mvw,Simpson Ahuevo,Simpson Ahuevo,238553,57.101761,5,5,4,https://i.scdn.co/image/ab6761610000e5eb652105f5416e555ae600665f
562,4nSgEvZncnC5oNPVrtwnLd,Gondwana,Gondwana,984300,154.817778,5,3,3,https://i.scdn.co/image/ab6761610000e5eb55518414c69d41fbc253849e
563,2BTS8Np1YzPQuXjgdlqsBB,Emanero,Emanero,57547,1457.101193,2,9,14,https://i.scdn.co/image/ab6761610000e5eb9c290f00e6d4a6355c35fde1
564,2KxjMGXFgX1vt9grpbD3xI,Dvicio,Dvicio,1035828,294.840241,3,12,22,https://i.scdn.co/image/ab6761610000e5ebf200f3431af03c6dc230d806
565,4sGC7K2rSpWrWudBgYPMce,Joe Vasconcellos,Joe Vasconcellos,263624,946.262086,5,5,5,https://i.scdn.co/image/ab6761610000e5eb48d33d30e70e06f25da3d76a
566,3qiQUUvazYmo7tBgQeb2rf,Moonkey,Moonkey,85641,797.425085,2,19,16,https://i.scdn.co/image/ab6761610000e5ebb8e29f2dcafd7434ef2dd215
567,4bWHA8fMNjzfGPQqnh5D6y,Recycled J,Recycled J,183514,774.04577,2,23,128,https://i.scdn.co/image/ab6761610000e5ebee80e52eb54b96b9fca7d6f0
568,1m9WPOccw8sizsVYUhSVjZ,Selecta,Selecta,14712,527.904103,2,14,90,https://i.scdn.co/image/ab6761610000e5ebffa6401dd333800cfb9826ba
569,16M8fuShcwX8uBDdmFZH9B,Israel B,Israel B,46256,4161.615546,2,31,43,https://i.scdn.co/image/ab6761610000e5eb0083d40b34a43a129ece4569
570,5Q2fyL2TcdUY9IqKTkGk5G,Bardero$,Bardero$,294384,70.449401,2,14,23,https://i.scdn.co/image/ab6761610000e5eb580d5ad9b1314a75481a2132
571,7x6XYw3yCC67Pizi4o0wvZ,Sergio Dalma,Sergio Dalma,695371,0.0,5,3,3,https://i.scdn.co/image/ab6761610000e5eba29b51a76dea896c5ef258db
572,0NnUMWDCDi1snuMja6IdxH,Harry Nach,Harry Nach,202781,406.868042,1,13,26,https://i.scdn.co/image/ab6761610000e5eb8daed617f11b7b3e2b4063a6
573,4kcQWQDK0u9AftVSpdrAgk,Luck Ra,Luck Ra,247504,208.022123,2,12,7,https://i.scdn.co/image/ab6761610000e5eb3fca8f811d58764d010d4408
574,5Rj6rNR8zIlUUDCs1OyPmW,MYA,MYA,468864,1275.127966,2,17,29,https://i.scdn.co/image/ab6761610000e5eb3e748a80dfef04c3494af36a
575,2Otnykd696YidQYfEGVmNq,Vicente Garcia,Vicente Garcia,382100,60.332256,5,7,11,https://i.scdn.co/image/ab6761610000e5eb80a6da5c611ee9eca093619b
576,5nKGeITSNCVP76muyOlszy,Elsa y Elmar,Elsa y Elmar,147431,546.477495,5,8,11,https://i.scdn.co/image/ab6761610000e5ebaaabfca7099907a0aeee3715
577,3QmmtMrEf7aQrsd1VtejAV,Mœnia,Mœnia,725418,118.710583,5,9,19,https://i.scdn.co/image/ab6761610000e5ebc473dd95b0b810f91cb75385
578,1xJAOe5igcfHGUbMHxsTBq,Sentidos Opuestos,Sentidos Opuestos,864169,541.75394,5,9,24,https://i.scdn.co/image/2ee3ae6ea81fcc0aae6c375fa01fe00f869ec145
579,3m6N2XBSZqfkujRvGYcdi8,Chusterfield,Chusterfield,26375,87.434268,2,8,2,https://i.scdn.co/image/ab6761610000e5eb40880affeeb9d0bae62493a3
580,0cEa9u1e3cDLXCZxxiuEmi,Majo y Dan,Majo y Dan,236070,83.899056,4,7,9,https://i.scdn.co/image/ab6761610000e5ebe702ffe971d8019d8fe07e88
581,7esCoLcCoCK7FPa9casAH4,Alex Bueno,Alex Bueno,213881,725.652311,5,4,12,https://i.scdn.co/image/ab6761610000e5eb22e25fa06d149d50de39ec86
582,1hMa6SwU2t8eUEETAAbk9z,Ilegales,Ilegales,125392,1101.623433,5,9,7,https://i.scdn.co/image/ab6761610000e5ebebb2720d06e7d5e621665f6a
583,40FzPNKgu0k9VMvvidiKCl,Los Hermanos Rosario,Los Hermanos Rosario,236885,859.093559,5,6,36,https://i.scdn.co/image/ab67616d0000b273733ee7a8bc790007746e0255
584,3MqjsWDLhq8SyY6N3PE8yW,Aterciopelados,Aterciopelados,681905,162.053986,5,8,9,https://i.scdn.co/image/ab6761610000e5ebe564d1c9b3aa9f696874deab
585,0mdD8YXAyJDJ2BHxIKF0Yf,Raly Barrionuevo,Raly Barrionuevo,163919,688.378587,5,17,5,https://i.scdn.co/image/ab6761610000e5eb45734b8dc5c3fe7071400852
586,1rTUwYS38LkQTlT2fhikch,Yung Beef,Yung Beef,313586,2041.715011,2,47,60,https://i.scdn.co/image/ab6761610000e5eb5ce6494340213ddf1642bbf3
587,6hYxQDiGct9yfRlSEv3F8a,Simon la Letra,Simon la Letra,100767,0.0,2,2,3,https://i.scdn.co/image/ab6761610000e5eb11a9bbad96cf27a988494936
588,0nqpXa8bkBlWgS9FKhNCuj,Golpe a Golpe,Golpe a Golpe,402035,25.693943,0,10,12,https://i.scdn.co/image/ab6761610000e5eb598c78b1ba472bc722d97d78
589,6ZtLRqHEkAXPWVw0eRbDac,Jeeiph,Jeeiph,195835,67.045899,0,13,133,https://i.scdn.co/image/ab6761610000e5ebaffb1ff4c5c90d1bcbff3023
590,6L3x3if9RVimruryD9LoFb,King Lil G,King Lil G,393372,0.0,2,9,3,https://i.scdn.co/image/ab6761610000e5eb607aabc9bcd03dd778339a6f
591,2CCgb0KApjfQDuTppovpf8,Rvfv,Rvfv,281449,698.95931,3,14,16,https://i.scdn.co/image/ab6761610000e5ebe5a07f5f18128eaae12f8756
592,66ArjpKRgw8vYBf9yhktto,Nach,Nach,770361,1764.77785,1,42,208,https://i.scdn.co/image/ab6761610000e5ebebefb385e141777c485dc3d6
593,43Hr2FjhVehkROIIEb7EfQ,Ms Nina,Ms Nina,140433,216.284749,2,6,6,https://i.scdn.co/image/ab6761610000e5ebb3e53c9c2e17c0a47fee74a2
594,1QJbbsxg2wqidJj51d3otw,Natos y Waor,Natos y Waor,674953,847.389512,2,22,35,https://i.scdn.co/image/ab6761610000e5eb3d8e0e040f1d046fa7d8f875
595,2w1wJcGdJQ4Lw08oKBnDsw,El Jincho,El Jincho,247085,2612.893142,0,24,22,https://i.scdn.co/image/ab6761610000e5eb3051862ced0a6ac8147304fc
596,0fwnNjAay5ZHP5bAd63g8Y,Denom,Denom,120514,3362.054995,2,29,23,https://i.scdn.co/image/ab6761610000e5ebd7dd523af756459095840b3e
597,4FActBvkmDc8h3sI5vbMPZ,Blasfem,Blasfem,6255,1258.322669,2,17,60,https://i.scdn.co/image/ab6761610000e5eb7685f5bc4eca2c64386705af
598,7eH1UUCyxL8Wf9PztvvPJ6,Arce,Arce,294647,1009.665276,2,9,12,https://i.scdn.co/image/ab6761610000e5eb12a46f4c57418cbea452e729
599,6ZYIXbXuZWooEUSJlRtew2,Dulce,Dulce,390098,0.0,5,5,24,https://i.scdn.co/image/ab6761610000e5eb83062cb14b0e115214b33748
600,5p1ARDx76hnOXoeigLIKit,Little Jesus,Little Jesus,335601,417.235317,5,9,12,https://i.scdn.co/image/ab6761610000e5eb2a66fdf279aedbf27c5a25a2
601,5UopXhshFFqRIMfeZrBclq,Ceky Viciny,Ceky Viciny,135534,536.636355,0,30,107,https://i.scdn.co/image/ab6761610000e5ebb6473287eab59c6a40d93e84
602,2ECP3nWC88LaFz4oQzTo3Z,Café Quijano,Café Quijano,343392,103.129607,5,7,13,https://i.scdn.co/image/ab6761610000e5eb266adcf7df7ca201e8a529c7
603,2VSRhqonKsL7KRAIk8SMmt,Daniela Spalla,Daniela Spalla,111970,221.713529,5,6,22,https://i.scdn.co/image/ab6761610000e5ebdb7d7b4dc5392421f524d0e2
604,4zbqGb99bANxJBsvwRr2zT,Flans,Flans,604859,9.747851,5,2,3,https://i.scdn.co/image/ab6761610000e5eb3843a6259038f25fe8ffab1f
605,6HqgxkTt9KGyt27zYrwVan,Super Yei,Super Yei,354562,30.978335,0,26,77,https://i.scdn.co/image/ab6761610000e5eb7e8750c1d60323f205d8f76d
606,56n1NeXsTOOxjX3Z4lVMTJ,SFDK,SFDK,584143,1161.236519,2,22,17,https://i.scdn.co/image/ab6761610000e5eb3ab473e158510f75261428bf
607,2OnH4HpywAxWkSOEsyjdjn,Morodo,Morodo,421772,107.961913,2,18,5,https://i.scdn.co/image/ab6761610000e5eb8a54616a29cd1dce3a86d19c
608,451DVjaBuGYfvDfvG9MxaG,Rapsusklei,Rapsusklei,309252,3132.351056,2,19,21,https://i.scdn.co/image/ab6761610000e5eb6b615e13073a7fe9cf9dad64
609,224rbIjYbXaTI7lnP2ZMNJ,ToteKing,ToteKing,237285,3344.047688,2,38,19,https://i.scdn.co/image/ab6761610000e5eb31642a0655a8b2f2ef4fc4fe
610,1v7iZcyrm4fHfsEBiseomy,Green Valley,Green Valley,250651,2196.802271,2,18,16,https://i.scdn.co/image/ab6761610000e5ebff7a079673aa618e4f1204de
611,4rvJ0Ktz2X2Erea9XUHxfu,Pepe : Vizio,Pepe : Vizio,28590,240.568531,2,14,16,https://i.scdn.co/image/ab6761610000e5ebd92cb89afa84ad8cb9ef9516
612,7LHU5Uga349zOVMpDPf4ij,LOWLIGHT,LOWLIGHT,10589,388.713723,2,17,33,https://i.scdn.co/image/ab6761610000e5eb3efd994347efdc898a842a88
613,5Ypafuz95Xk09YDf4tgAvU,Ayax y Prok,Ayax y Prok,562657,492.691758,2,17,66,https://i.scdn.co/image/ab6761610000e5eb67eaffb24432f1aa989b511c
614,2544NCTfffschCn1NZVMSb,Dollar Selmouni,Dollar Selmouni,66919,790.34446,2,15,22,https://i.scdn.co/image/ab6761610000e5ebb208a0cf6455d71a7d278d2f
615,1F2erLLqRHbaFvEYHeVIHJ,Foyone,Foyone,156956,2861.293817,2,32,40,https://i.scdn.co/image/ab6761610000e5eb794a45abaa6f17fd4684808c
616,79N4S7UXdjo2fAh3OHJQuB,Hard GZ,Hard GZ,207290,450.097931,2,20,75,https://i.scdn.co/image/ab6761610000e5eb2769861cbc7ec4e152ecb672
617,5JcO3FHEBbWTQMUHmWtU2g,Juancho Marqués,Juancho Marqués,138165,118.901628,2,25,9,https://i.scdn.co/image/ab6761610000e5ebdfff170c8f96424c07ff7172
618,4oNsvVnFz4HQ0UPpPFSuJX,Easy-S,Easy-S,43852,124.239686,2,14,20,https://i.scdn.co/image/ab6761610000e5eb4460dc0edaa88139a97c1694
619,2miffAnnUvKSyB9ykA2su9,Living,Living,70550,0.0,4,4,4,https://i.scdn.co/image/ab6761610000e5ebf16ab03b6cd16365b6c5ee13
620,5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,Los Abuelos De La Nada,514472,2156.452138,5,6,7,https://i.scdn.co/image/ab6761610000e5eb8f1b0552958857772686f221
