source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview
Alex Campos,Alex Zurdo,Pentagrama (Remix) feat. Alex Campos,Pentagrama (Remix) feat. Alex Campos,"Alex Zurdo, Alex Campos",TRUE,TRUE,20heGlZfNw4XTMoOH7bWPx,https://p.scdn.co/mp3-preview/f7d9401076ae7083ac0aec1cee9b6b65c721fc09?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Fonseca,Me Veo y Te Veo,Me Veo y Te Veo,"Alex Campos, Fonseca",TRUE,TRUE,5HWU89GTEFxw6UllEuEFhd,https://p.scdn.co/mp3-preview/9c93ffb5c543d166418b89e0288405f8e17c8cee?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Marcos Brunet,Lo Que Buscas de Mí,Lo Que Buscas de Mí,"Alex Campos, Marcos Brunet",TRUE,TRUE,4ZdiEJxVCwVsljTvv2Kze5,https://p.scdn.co/mp3-preview/36b0006618f85ae11ba40e9225fbaf6ea9d814d3?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Evan Craft,Vivir el Cielo - Remix,Vivir el Cielo - Remix,"Alex Campos, Evan Craft, Alex Zurdo",TRUE,TRUE,5boglt3ulwxFtE2Nv18q9v,https://p.scdn.co/mp3-preview/39d776cd0d3118a59b7bbc9ce21aad762fd6dcb7?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Marcela Gandara,Junto a Ti - En Vivo,Junto a Ti - En Vivo,"Alex Campos, Marcela Gandara",TRUE,TRUE,5nj6danDCdG2AoHKxg9mpf,https://p.scdn.co/mp3-preview/2a36843d782ba7de64c8f6395eda02c6af0a0e0a?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Christine D'Clario,"Tu Amistad Me Hace Bien (feat. Christine D'Clario, Karina Moreno, Coalo Zamorano & Gadiel Espinoza)",,,,,,FALSE
Alex Campos,Fanny Lu,Ahí Estaba Cristo,Ahí Estaba Cristo,"Alex Campos, Fanny Lu, Essential Worship",TRUE,TRUE,5SOQUB1tX6PqjRXqDU5IMP,https://p.scdn.co/mp3-preview/b78fa475d203b97df8ea03dff99cf296663b5475?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Essential Worship,Ahí Estaba Cristo,Ahí Estaba Cristo,"Alex Campos, Fanny Lu, Essential Worship",TRUE,TRUE,5SOQUB1tX6PqjRXqDU5IMP,https://p.scdn.co/mp3-preview/b78fa475d203b97df8ea03dff99cf296663b5475?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Silvestre Dangond,Mi Fiesta - En Vivo.,Mi Fiesta - En Vivo.,"Alex Campos, Silvestre Dangond",TRUE,TRUE,73FGwp39G5CyFc29H0sNVz,https://p.scdn.co/mp3-preview/eec8aa5c147aa6cceb9180f51945d1618b1e1e0e?cid=774b29d4f13844c495f206cafdad9c86
Abel Zavala,Marcela Gandara,A Ti Sea La Gloria (En Vivo) [feat. Marcela Gandara],A Ti Sea La Gloria (En Vivo) [feat. Marcela Gandara],"Abel Zavala, Marcela Gandara",TRUE,TRUE,2fntsw1wXrPZDxxQerjqs7,https://p.scdn.co/mp3-preview/99bdc8c8937f8bdd127234d66c93b25cc49390f3?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,Danny Ocean,Miedito o Qué? (feat. KAROL G),Miedito o Qué? (feat. KAROL G),"Ovy On The Drums, Danny Ocean, KAROL G",TRUE,TRUE,7MoZgM6AsQaZw14WnKopuy,https://p.scdn.co/mp3-preview/73febdd04bc456f4af443228b5087527f51c8822?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,KAROL G,Miedito o Qué? (feat. KAROL G),Miedito o Qué? (feat. KAROL G),"Ovy On The Drums, Danny Ocean, KAROL G",TRUE,TRUE,7MoZgM6AsQaZw14WnKopuy,https://p.scdn.co/mp3-preview/73febdd04bc456f4af443228b5087527f51c8822?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,Beéle,Inolvidable,Inolvidable,"Ovy On The Drums, Beéle",TRUE,TRUE,0OTtnwUO8natNWSwdZvXVF,https://p.scdn.co/mp3-preview/7d38971a796c4fb471974ec8d3b9b6624f941c3f?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,Mau y Ricky,Sigo Buscandote,Sigo Buscandote,"Ovy On The Drums, Mau y Ricky",TRUE,TRUE,4z2c6wyTY9xgiPYUvznwUE,https://p.scdn.co/mp3-preview/4b70ee801a51239da28840a203a5998586f3fa49?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,Piso 21,Te Extraño,Te Extraño,"Ovy On The Drums, Piso 21, Blessd",TRUE,TRUE,2Jm6Vb7FsOuzg8NVZsNik8,https://p.scdn.co/mp3-preview/2ab0a1fa53c94efd4ffecf74bbc26e31ed9923cf?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,Blessd,Te Extraño,Te Extraño,"Ovy On The Drums, Piso 21, Blessd",TRUE,TRUE,2Jm6Vb7FsOuzg8NVZsNik8,https://p.scdn.co/mp3-preview/2ab0a1fa53c94efd4ffecf74bbc26e31ed9923cf?cid=774b29d4f13844c495f206cafdad9c86
Ovy On The Drums,TINI,Ya no me llames,Ya no me llames,"Ovy On The Drums, TINI",TRUE,TRUE,75mVUHbkXidxhYAiUpxDHi,https://p.scdn.co/mp3-preview/6a2da13a574a8919c28801ef3a8ee2a13d94684e?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Juan Gabriel,Uno De Tantos,Uno De Tantos,"Enrique Guzman, Juan Gabriel",TRUE,TRUE,1DUwkhC5MPeNqrWS8qSzYT,https://p.scdn.co/mp3-preview/b15eb701f436820df0fb46577f20b9fa6f2ac5a3?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Alejandra Guzman,Popotitos/La Plaga - En Vivo/Medley,Popotitos/La Plaga - En Vivo/Medley,"Enrique Guzman, Alejandra Guzman",TRUE,TRUE,2wSenI7HcUGPWt7NGFKEFQ,https://p.scdn.co/mp3-preview/1de93c59a0f716014198ee4c705ef1c231f57eb7?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Edith Márquez,Dame Felicidad,Dame Felicidad,"Enrique Guzman, Edith Márquez",TRUE,TRUE,0RfCcTIw5AEYu44N5z855G,https://p.scdn.co/mp3-preview/6807567a7b32bbb2f6322f2298f6baab2ce760e1?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Emmanuel,Rock De La Cárcel,Rock De La Cárcel,"Enrique Guzman, Emmanuel",TRUE,TRUE,2CvtoIFUHZTi3MFfUkbIgi,https://p.scdn.co/mp3-preview/5ad6e7f469e406cfb30e965b9dc5eccdac5aa285?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Cristian Castro,Lo Sé,Lo Sé,"Enrique Guzman, Cristian Castro",TRUE,TRUE,54wFGfnJe1Xf0hbDb1jJdz,https://p.scdn.co/mp3-preview/f821a06e98645f6b921822ff63d83d1a0e1e81cf?cid=774b29d4f13844c495f206cafdad9c86
Enrique Guzman,Kalimba,Lucila,Lucila,"Enrique Guzman, Kalimba",TRUE,TRUE,4ZAzpqDTFuO4U2apaNDFxn,https://p.scdn.co/mp3-preview/2805a3a9c6efb4b450fd3fd2ede36c57edb0fc87?cid=774b29d4f13844c495f206cafdad9c86
María León,Leonel García,Una Llamada Perdida,Una Llamada Perdida,"María León, Leonel García",TRUE,TRUE,1seKHgwXPVAK9o6bh7IzlF,https://p.scdn.co/mp3-preview/62e5339ac500b2d6958981844f6539bd246bc74c?cid=774b29d4f13844c495f206cafdad9c86
María León,Gloria Trevi,Mudanza de Hormiga,Mudanza de Hormiga,"María León, Gloria Trevi",TRUE,TRUE,5k380k6DE6SbYlYBKMRd9m,https://p.scdn.co/mp3-preview/8b88d17298af8acd19cbcfdc8a77cff7ddceacd8?cid=774b29d4f13844c495f206cafdad9c86
María León,Yuri,Te Quedas Sin Mí,Te Quedas Sin Mí,"María León, Yuri",TRUE,TRUE,6RoRSubdCabpV7JVSNdofx,https://p.scdn.co/mp3-preview/1675df398add5c3c32a4d77410c7b6d3c822fc69?cid=774b29d4f13844c495f206cafdad9c86
María León,María José,Prohibido Amarnos,Prohibido Amarnos,"María León, María José",TRUE,TRUE,0vxcaeXPIVG45PMWtDncfk,https://p.scdn.co/mp3-preview/399faf575474e5c35bdd63bb56a6d4013b55712d?cid=774b29d4f13844c495f206cafdad9c86
María León,Matisse,Dime la Verdad,Dime la Verdad,"María León, Matisse",TRUE,TRUE,3zeSK4DIEYamrmv03gPlYG,https://p.scdn.co/mp3-preview/6bf665365f7c4759dbc44775b4d26b723f3d5a91?cid=774b29d4f13844c495f206cafdad9c86
María León,Charly García,Seminare,Seminare,"María Rosa Yorio, Charly García",TRUE,FALSE,1Zk5lFLj4Qwfug9IuCTtqE,https://p.scdn.co/mp3-preview/c421f9193690e7392854e8dec0e613a81046a7ec?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Gloria Estefan,Running Out Of Time,Running Out Of Time,"Lin-Manuel Miranda, Ynairaly Simo, Christopher Jackson, Veronica Jackson, Gloria Calderón Kellett, Bri Holland, Alana de Fonseca, Jada Banks-Mace, Gloria Estefan, Zoe Saldana, Leslie David Baker",TRUE,FALSE,6ZYv8ozQzQr1ClAe8dnUZN,https://p.scdn.co/mp3-preview/1440f51245c3be8d077e0730daad565ef9dd00c2?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Julieta Venegas,Perfecta - Versión con Julieta Venegas,Perfecta - Versión con Julieta Venegas,"Miranda!, Julieta Venegas",TRUE,TRUE,4Ol6lxivp7pR7voovl8vKI,https://p.scdn.co/mp3-preview/57b662083ed4ba50d0def715c7d1a5abaed763d8?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Gilberto Santa Rosa,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Juan Luis Guerra 4.40,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Luis Fonsi,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Marc Anthony,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Pj Sin Suela,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Pedro Capó,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Rubén Blades,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Tommy Torres,Almost Like Praying (feat. Artists for Puerto Rico),Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",TRUE,FALSE,3dskm5fAe8OkBtM9E0VVWx,https://p.scdn.co/mp3-preview/257355dae17dc6630608e2cf2d42ab0640f5aa5f?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Wisin,Quédate Conmigo,Quédate Conmigo,"Chyno Miranda, Wisin, Gente De Zona",TRUE,FALSE,0Cv5CFC2uKCsh1r8bnIdj6,https://p.scdn.co/mp3-preview/58a2a57fd65bb83518071755840e3735f16d0afc?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Gente De Zona,Quédate Conmigo,Quédate Conmigo,"Chyno Miranda, Wisin, Gente De Zona",TRUE,FALSE,0Cv5CFC2uKCsh1r8bnIdj6,https://p.scdn.co/mp3-preview/58a2a57fd65bb83518071755840e3735f16d0afc?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Jay Kalyl,Se Acabó el Temblor,Se Acabó el Temblor,"Kev Miranda, Jay Kalyl, Gilberto Daza",TRUE,FALSE,3NTljavcpBBNuOxPWgXkzD,https://p.scdn.co/mp3-preview/e83fe3edb2737ed04176872fdb1d040aa4df5639?cid=774b29d4f13844c495f206cafdad9c86
Miranda!,Mau y Ricky,Cariño Mío,Cariño Mío,"Chyno Miranda, Mau y Ricky",TRUE,FALSE,6ORMS8Ep717H3vzQFahFiy,https://p.scdn.co/mp3-preview/30c273abb0474dbcd98ac262ebf058cf18560303?cid=774b29d4f13844c495f206cafdad9c86
Kinky,Mala Rodríguez,Negro día,Negro día,"Kinky, Mala Rodríguez",TRUE,TRUE,2jbHyHOcj9JDtYf6HMbcOn,https://p.scdn.co/mp3-preview/7e161b743addf4668c8f60a4626b55229229dacf?cid=774b29d4f13844c495f206cafdad9c86
Kinky,Pepe Aguilar,Charro Negro,Charro Negro,"Kinky, Pepe Aguilar",TRUE,TRUE,0hbYpwwiu6DHfufEnNs3Ck,https://p.scdn.co/mp3-preview/7afca36396ce90eb1a0ee405bcf9c76d1e64501a?cid=774b29d4f13844c495f206cafdad9c86
Tercer Cielo,Annette Moreno,Demente,Demente,"Tercer Cielo, Annette Moreno",TRUE,TRUE,6NU7EbNi0lwgqaApqBTCZt,https://p.scdn.co/mp3-preview/a904d50d7c35ce5454c4694d06b16cd7f0440136?cid=774b29d4f13844c495f206cafdad9c86
Tercer Cielo,Lilly Goodman,Iglesia,Iglesia,"Inspiraciones Del Tercer Cielo 1, Lilly Goodman",TRUE,FALSE,2u0osiQAM4NiOQ10tQXya8,https://p.scdn.co/mp3-preview/ec9617808da1c40267e52e3e1d7b8d38dc5b6798?cid=774b29d4f13844c495f206cafdad9c86
Tercer Cielo,Redimi2,El Gozo De Dios (feat. Redimi2),El Gozo De Dios (feat. Redimi2),"Tercer Cielo, Redimi2",TRUE,TRUE,61lElwiEWYrRazksQiE8T2,https://p.scdn.co/mp3-preview/99c4317b0efa54bf55001ed86f808ac684625f1e?cid=774b29d4f13844c495f206cafdad9c86
Tercer Cielo,Alex Zurdo,Dejate Brillar (feat. Alex Zurdo & Redimi2),Dejate Brillar (feat. Alex Zurdo & Redimi2),"Tercer Cielo, Alex Zurdo, Redimi2",TRUE,TRUE,1YvKnNVYzi8vD9F81A140Q,https://p.scdn.co/mp3-preview/27c1531ac0fe29ba6073e9de4ec73ae86353aeea?cid=774b29d4f13844c495f206cafdad9c86
LA INDIA,Marc Anthony,Vivir Lo Nuestro,Vivir Lo Nuestro,"LA INDIA, Marc Anthony",TRUE,TRUE,4UXdWLgdsdmkeOFABIGwZY,https://p.scdn.co/mp3-preview/68219b0e962c992da1a04e9881592d2c7a079513?cid=774b29d4f13844c495f206cafdad9c86
LA INDIA,Juan Gabriel,Me Voy a Acostumbrar - Versión Salsa,Me Voy a Acostumbrar - Versión Salsa,"LA INDIA, Juan Gabriel",TRUE,TRUE,27dI6gpXKW1EYl0L7JHsJb,https://p.scdn.co/mp3-preview/dc7e6fde183bb35db26e5cc1ed188c14f341e864?cid=774b29d4f13844c495f206cafdad9c86
LA INDIA,La Oreja de Van Gogh,"Estoy Contigo (feat. Ana Torroja, Andrés Suárez, David Otero, Funambulista, India Martinez, Iván Ferreiro, Maldita Nerea, Melendi, Rozalén & Vanesa Martin)",,,,,,FALSE
LA INDIA,Ana Torroja,"Estoy Contigo (feat. Ana Torroja, Andrés Suárez, David Otero, Funambulista, India Martinez, Iván Ferreiro, Maldita Nerea, Melendi, Rozalén & Vanesa Martin)",,,,,,FALSE
LA INDIA,India Martinez,"Estoy Contigo (feat. Ana Torroja, Andrés Suárez, David Otero, Funambulista, India Martinez, Iván Ferreiro, Maldita Nerea, Melendi, Rozalén & Vanesa Martin)",,,,,,FALSE
LA INDIA,Vanesa Martín,"Estoy Contigo (feat. Ana Torroja, Andrés Suárez, David Otero, Funambulista, India Martinez, Iván Ferreiro, Maldita Nerea, Melendi, Rozalén & Vanesa Martin)",,,,,,FALSE
LA INDIA,Tito Nieves,No Me Conviene,No Me Conviene,"LA INDIA, Tito Nieves",TRUE,TRUE,5K8qtTKfeiF1fE2GuEUSTC,https://p.scdn.co/mp3-preview/06805258f14f19bc0f94af913589f4466a090e4d?cid=774b29d4f13844c495f206cafdad9c86
Tito Nieves,Oscar D'León,El #100,El #100,"Tito Puente, Oscar D'León, Ismael Miranda, Celia Cruz, Tito Nieves, Domingo Quiñones, Tony Vega, Millie P., Santos Colón, Jose Alberto",TRUE,TRUE,1KtmahhSHKA4iGAIrBi88P,https://p.scdn.co/mp3-preview/0159815a910554767a4479f8084d7b63c78c3c66?cid=774b29d4f13844c495f206cafdad9c86
Tito Nieves,Celia Cruz,El #100,El #100,"Tito Puente, Oscar D'León, Ismael Miranda, Celia Cruz, Tito Nieves, Domingo Quiñones, Tony Vega, Millie P., Santos Colón, Jose Alberto",TRUE,TRUE,1KtmahhSHKA4iGAIrBi88P,https://p.scdn.co/mp3-preview/0159815a910554767a4479f8084d7b63c78c3c66?cid=774b29d4f13844c495f206cafdad9c86
Tito Nieves,Tony Vega,El #100,El #100,"Tito Puente, Oscar D'León, Ismael Miranda, Celia Cruz, Tito Nieves, Domingo Quiñones, Tony Vega, Millie P., Santos Colón, Jose Alberto",TRUE,TRUE,1KtmahhSHKA4iGAIrBi88P,https://p.scdn.co/mp3-preview/0159815a910554767a4479f8084d7b63c78c3c66?cid=774b29d4f13844c495f206cafdad9c86
Tito Nieves,Pacho El Antifeka,Como Yo,Como Yo,"Tito Nieves, Sergio George, Pacho El Antifeka",TRUE,TRUE,3rwerGOgNZKWfmYL3XmtkZ,https://p.scdn.co/mp3-preview/1d49cf112136af4ba9aec744e207cbd0ecef1b2a?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Farruko,Cositas Que Haciamos (feat. Farruko),Cositas Que Haciamos (feat. Farruko),"Musicologo Y Menes, Farruko",TRUE,TRUE,6V2Y0Anhyq538bSVyWVt47,https://p.scdn.co/mp3-preview/eac8de1ea17495f39b8d620e7123a553fcb6aac2?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Alexio,Tumba La Casa (feat. Alexio),Tumba La Casa (feat. Alexio),"Musicologo Y Menes, Alexio",TRUE,TRUE,55nUI2NyU3hCBepU3rfOGU,https://p.scdn.co/mp3-preview/4956263c7bcf84eff5435bbc69af447544c8182a?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Almighty,Adderall (feat. Almighty),Adderall (feat. Almighty),"Musicologo Y Menes, Almighty",TRUE,TRUE,4zBXbdLb6RDaGrLb7Z6Y8a,https://p.scdn.co/mp3-preview/e99f6e6fa8b034a9fdb1eeda8e865fef4a1ca86d?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Jadiel,Me Descontrolo (feat. Jadiel),Me Descontrolo (feat. Jadiel),"Musicologo Y Menes, Jadiel",TRUE,TRUE,1t3iFNzRGwAzQou1mTxjJX,https://p.scdn.co/mp3-preview/cc7c2dfad3a49c0905114d3c15df4a9552605131?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Daddy Yankee,Guaya (feat. Arcange & Daddy Yankee),Guaya (feat. Arcange & Daddy Yankee),"Musicologo Y Menes, Arcange, Daddy Yankee",TRUE,TRUE,4VrndJRU0rzI7ntNfzPVKu,https://p.scdn.co/mp3-preview/9ab9442b0d707159b5ce6b26a36cfba08e4b7c40?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Ozuna,Pasion Y Deseo (feat. Ozuna),Pasion Y Deseo (feat. Ozuna),"Musicologo Y Menes, Ozuna",TRUE,TRUE,41omcxa8pK0ui1XdbWsMIg,https://p.scdn.co/mp3-preview/c5d1eedc4e0d9254548cd41d66a384c3717f5ba0?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Arcangel,La Dupleta (feat. Arcangel & Daddy Yankee),La Dupleta (feat. Arcangel & Daddy Yankee),"Musicologo Y Menes, Arcangel, Daddy Yankee",TRUE,TRUE,2tZ9TKXgUczrAcueIjWdUp,https://p.scdn.co/mp3-preview/0ddbaa17d556fabb1cf3871334eca78bfb973471?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Cosculluela,Probando (feat. Cosculluela & Dy),Probando (feat. Cosculluela & Dy),"Musicologo Y Menes, Cosculluela, DY",TRUE,TRUE,4JX9GC7dZO4yUjzOIoZBDu,https://p.scdn.co/mp3-preview/287e60e83a67807dc660aea9c5e36fbcafe7b8c0?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Randy,"Bien Comodo (feat. Randy, Jory, Dy, Mackie, Yaga, Baby Rasta, Gringo, Guelo Star, J Alvarez & Arcangel)",,,,,,FALSE
Musicologo Y Menes,Jory Boy,"Bien Comodo (feat. Randy, Jory, Dy, Mackie, Yaga, Baby Rasta, Gringo, Guelo Star, J Alvarez & Arcangel)",,,,,,FALSE
Musicologo Y Menes,Baby Rasta,"Bien Comodo (feat. Randy, Jory, Dy, Mackie, Yaga, Baby Rasta, Gringo, Guelo Star, J Alvarez & Arcangel)",,,,,,FALSE
Musicologo Y Menes,J Alvarez,"Bien Comodo (feat. Randy, Jory, Dy, Mackie, Yaga, Baby Rasta, Gringo, Guelo Star, J Alvarez & Arcangel)",,,,,,FALSE
Musicologo Y Menes,Nicky Jam,Quiero Estar Contigo (feat. Nicky Jam),Quiero Estar Contigo (feat. Nicky Jam),"Musicologo Y Menes, Nicky Jam",TRUE,TRUE,2Tg4gGvQcDbVrpvZ7T7cAC,https://p.scdn.co/mp3-preview/f492136448a73bb419b962a352c256b7a499c3e0?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Justin Quiles,Si El Mundo Se Acabara (feat. J Quiles & Kevin Roldan),Si El Mundo Se Acabara (feat. J Quiles & Kevin Roldan),"Musicologo Y Menes, Justin Quiles, Kevin Roldan",TRUE,TRUE,57wxBE87gXp4F4MTrYCh9p,https://p.scdn.co/mp3-preview/465e61e7c762c89d034bbbdb19d143dcc20f30ff?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Kevin Roldan,Si El Mundo Se Acabara (feat. J Quiles & Kevin Roldan),Si El Mundo Se Acabara (feat. J Quiles & Kevin Roldan),"Musicologo Y Menes, Justin Quiles, Kevin Roldan",TRUE,TRUE,57wxBE87gXp4F4MTrYCh9p,https://p.scdn.co/mp3-preview/465e61e7c762c89d034bbbdb19d143dcc20f30ff?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Cauty,Bellaqueo,Bellaqueo,"Musicologo Y Menes, Cauty, Farruko, Jon Z",TRUE,TRUE,0y6GHgbRgYVafMmMZfpRav,https://p.scdn.co/mp3-preview/c70b58879d1923252db152055e94006feb86932b?cid=774b29d4f13844c495f206cafdad9c86
Musicologo Y Menes,Jon Z,Bellaqueo,Bellaqueo,"Musicologo Y Menes, Cauty, Farruko, Jon Z",TRUE,TRUE,0y6GHgbRgYVafMmMZfpRav,https://p.scdn.co/mp3-preview/c70b58879d1923252db152055e94006feb86932b?cid=774b29d4f13844c495f206cafdad9c86
