,spotify_id,name_id,name,followers,popularity,betweeness_centrality,group,unique_collabs,total_collabs,image
559,1KfBKoozFugeT1PBkz33xl,Charlie Zaa,Charlie Zaa,149289,55,273.129336,6,7,7,https://i.scdn.co/image/ab6761610000e5ebe7da92a77c738f31fafcaeb2
560,3jO7X5KupvwmWTHGtHgcgo,Charly García,Charly García,1282315,62,284.563755,6,10,15,https://i.scdn.co/image/ab6761610000e5ebd25ab3ee01527706a3b47cc6
561,0WI8OfWCRvK4nGHmKfFQmd,Alex Zurdo,Alex Zurdo,1277701,63,7503.157825,8,22,67,https://i.scdn.co/image/ab6761610000e5eb6deee7c4105996919bf18328
562,4B4YYJ0BAYBK86yxqQV7mu,Funky,Funky,609631,61,5178.697092,8,19,67,https://i.scdn.co/image/ab6761610000e5eb80f359f2d407f3932a76f6e9
563,4UGA0TDpRVVt2SCz8FZOMm,Un Corazón,Un Corazón,381529,58,1194.050754,8,13,29,https://i.scdn.co/image/ab6761610000e5eb235ec16bcc7e7c6cc2fde7be
564,4vEpUOtKWtpotWkuv0Vlx4,Evan Craft,Evan Craft,527729,59,3777.686245,8,25,47,https://i.scdn.co/image/ab6761610000e5ebd8a5198cbe70d810c355f343
565,3ECxfxbxwRMTXdy1I5HWJq,Annette Moreno,Annette Moreno,265061,51,539.940605,8,5,7,https://i.scdn.co/image/ab6761610000e5eb80a0f763405229a603ace592
566,0sHeKC0Zcxpz4wOHHE5oJ7,Jay Kalyl,Jay Kalyl,168272,53,577.668699,8,7,12,https://i.scdn.co/image/ab6761610000e5eb5fe9738550881f6f7e3dbb83
567,6JaSyvyg28SHC0Of8YE6M9,Christine D'Clario,Christine D'Clario,1067910,61,139.404967,8,11,19,https://i.scdn.co/image/ab6761610000e5ebf01742d97f34461881909634
568,5O46r5EwzdUL8RR1aM6yU2,Julio Melgar,Julio Melgar,838598,59,706.149628,8,8,8,https://i.scdn.co/image/ab6761610000e5eb3a57bdf290ec2f3aece27b78
569,7zpvy5B9gb5KprNUzNCOEE,Miel San Marcos,Miel San Marcos,1268245,62,3338.670011,8,18,26,https://i.scdn.co/image/ab6761610000e5eb7bb4da448e2d6b43fed13202
570,2IzxJqK9NbSIdw7rQVW03P,Barak,Barak,686365,59,38.891042,8,9,21,https://i.scdn.co/image/ab6761610000e5eb253d2a92e2bb5b02549d99c3
571,7cLoxFihGCVL3s1K3xHK4I,Marcos Brunet,Marcos Brunet,515320,54,1388.397097,8,10,46,https://i.scdn.co/image/ab6761610000e5eb250cfe433ccc4b8bc3d0b279
572,3e6e7N2fMD8rtk2PBVyMkm,Danny Berrios,Danny Berrios,388603,51,0.0,8,2,2,https://i.scdn.co/image/ab6761610000e5eb185566687dae757ae25bc6e6
573,0Dy32zfSrQ332Bz8wsthKJ,La Beriso,La Beriso,1744582,58,140.19065,6,8,10,https://i.scdn.co/image/ab6761610000e5eb68548e82ea0750cd52099c24
574,1OUDQLymoysITxprkd0Qvj,Coti,Coti,252478,63,5033.21767,6,19,30,https://i.scdn.co/image/ab6761610000e5ebe8e83b53e2b7a1cbff94f54a
575,1G89WXRVVAEjU4VIwgg6XD,Ventino,Ventino,1305070,52,58.379836,2,7,7,https://i.scdn.co/image/ab6761610000e5eb3472eaad69b01369abfebb37
576,7mUBMaZW1MXGswaneb0JTT,Macaco,Macaco,403802,60,6099.828313,6,20,28,https://i.scdn.co/image/ab6761610000e5ebefee3250a04917d78a21a6cc
577,3zPWcnruZBNnrd22uS8UBy,Jorge Villamizar,Jorge Villamizar,94200,53,60.44606,6,7,8,https://i.scdn.co/image/4833a756522ab5e5c18729b98fa57331e7f8ceb2
578,6LZA6PhNCwUfHzqfpN1nYL,Angela Torres,Angela Torres,128670,54,1449.879281,2,7,7,https://i.scdn.co/image/ab6761610000e5eb24271941ac4106f06716ae26
579,5lWasZeo8uWQk6GD8czJLq,Sen Senra,Sen Senra,112693,56,162.597804,0,5,6,https://i.scdn.co/image/ab6761610000e5eb816139988384d2842f3ef1e6
580,6jRUKVZllu1wtgXHbqvUmT,El Kuelgue,El Kuelgue,215837,54,62.460854,6,3,5,https://i.scdn.co/image/ab6761610000e5eb461f0d64a5f8fa0465f8de51
581,5rI6C5mJm6GYXbGHhpHTu9,Attaque 77,Attaque 77,470340,56,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5eb62745fd52a232a1dd142d4f0
582,0wn2qDKzeFlhjRUtJAwJjp,Bandalos Chinos,Bandalos Chinos,216296,59,348.438164,6,5,7,https://i.scdn.co/image/ab6761610000e5eb1a216112e18ad8f5e2adf755
583,7FnZWGw9lwOr7WzieTKEPR,Los Pericos,Los Pericos,1129635,62,1313.491997,6,9,11,https://i.scdn.co/image/ab6761610000e5ebf3efa8b0813cab869845dde2
584,1GlOpg3dPUft550esb82K3,Chaqueño Palavecino,Chaqueño Palavecino,432013,56,0.0,6,5,6,https://i.scdn.co/image/ab6761610000e5eb7f9bba7b21fd61d56810811f
585,1fHGzTSloWCtrlKfbLNVhM,Gepe,Gepe,320344,55,128.944731,6,5,7,https://i.scdn.co/image/ab6761610000e5eb438213ab2fd7ab3065aefee3
586,2F9pvj94b52wGKs0OqiNi2,Babasónicos,Babasónicos,1092186,67,45.022201,6,3,5,https://i.scdn.co/image/ab6761610000e5eb823b8bbe1bc5017437d99691
587,6MxyNXnnmwQwdW2PD0gXYO,Bersuit Vergarabat,Bersuit Vergarabat,690897,60,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb4bf6a0d26d71a0139a38eabb
588,0Zncosr79q01riJYbSBNA1,Turf,Turf,240162,54,230.463241,6,5,7,https://i.scdn.co/image/ab6761610000e5ebd5a70abb89b908d1a399b851
589,6pWTPhk1AtVfNmkaeXXVpD,El Gran Silencio,El Gran Silencio,898664,58,521.04525,6,6,8,https://i.scdn.co/image/ab6761610000e5eb862376892456cce82b595ad4
590,30HlKUFTsqlFQsPfyv2yuM,Danny Romero,Danny Romero,388290,55,592.955871,6,17,22,https://i.scdn.co/image/ab6761610000e5eb2b3463affd2ae7731f92936c
591,4L5SLCIDWPPNGzrLraYCOS,Grupo Extra,Grupo Extra,150421,57,58.665309,11,4,8,https://i.scdn.co/image/ab6761610000e5ebdbb516507b98726f2ae64033
592,12PSlydMSjEHzSCj9X5qv7,Baby Bash,Baby Bash,791639,61,10026.161074,2,14,30,https://i.scdn.co/image/ab6761610000e5eb0feee74aea6c89ebaae3913e
593,4Rzu63KnqMsThOdfkrJk1Z,Lennis Rodriguez,Lennis Rodriguez,56554,54,777.771702,10,14,19,https://i.scdn.co/image/ab6761610000e5ebb2b5916928136b9c3408ed9c
594,2GzKA5uPf3Nef6JjkUNk4H,Lyan,Lyan,45036,55,716.462159,0,16,23,https://i.scdn.co/image/ab6761610000e5ebeb9dd27bb613e7b10c515b8b
595,6XmHtVhgpE33VHFEp2V1P8,Playa Limbo,Playa Limbo,1601728,58,23.155389,6,3,3,https://i.scdn.co/image/ab6761610000e5eb7b7fe72f6aca6536a198dd8a
596,7E7CVSqFdLyh0K4AE9uTMo,Pimpinela,Pimpinela,1605046,60,948.179713,6,5,13,https://i.scdn.co/image/ab6761610000e5ebfb7429e08829bf1ab3e5887f
597,2ydE5oBt6cwsDxH1TpIFmO,Los Nocheros,Los Nocheros,495349,54,158.276131,6,7,7,https://i.scdn.co/image/ab6761610000e5ebf632ef29aa1cff9e8a723cca
598,5oYHL2SijkMY52gKIhYJNb,Elefante,Elefante,1553509,66,700.193955,6,4,4,https://i.scdn.co/image/ab6761610000e5eba40f5812b577a0528b459e70
599,6genEcweKnEZ92TZvdeLFl,Edgar Oceransky,Edgar Oceransky,154881,54,241.511312,6,10,15,https://i.scdn.co/image/ab6761610000e5ebd6c80b9b4e82d421a3064802
600,66RfYVdftqnuHRicyClgL0,Dharius,Dharius,1554132,64,0.0,2,1,6,https://i.scdn.co/image/ab6761610000e5ebfa68f9b68ee4427226d071bb
601,1dpnxi6xgoB2kaRYnnoatZ,Miguel Ríos,Miguel Ríos,211106,57,2048.040938,6,10,10,https://i.scdn.co/image/ab6761610000e5ebe44524680238d97bffb950b2
602,2Ax9wZpdlg4r2zkc3pcI8U,La Unión,La Unión,452982,57,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5ebf05521f1166e353bf77ba193
603,4frBEXn8nhWzOVwfCSpuYB,Fer Palacio,Fer Palacio,1494965,62,0.0,10,1,1,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84
604,1FxsUemFullSXJpySUsT0J,JC el Diamante,JC el Diamante,25833,50,71.487889,10,6,6,https://i.scdn.co/image/ab6761610000e5eb52bbac93c0a9b1f1399c16d3
605,4yNdrUaF54csrLixVTnqzC,Eddy Herrera,Eddy Herrera,422600,56,151.311894,11,5,5,https://i.scdn.co/image/ab6761610000e5ebe557da8cf5d56882ade536f8
606,4x7kxyIgzgtrHYDQ8SCzo2,Marcos Witt,Marcos Witt,1391045,61,1874.981758,8,13,20,https://i.scdn.co/image/ab6761610000e5eb34658e9a3990bf613d91aa6e
607,1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,Elvis Crespo,828538,64,3902.34871,3,22,26,https://i.scdn.co/image/ab6761610000e5ebf9cef9d3691a827de8f1cf3f
608,4DeiqSO9kyWDr1KuQTYMVg,Seth Condrey,Seth Condrey,67164,50,69.444139,8,6,9,https://i.scdn.co/image/ab6761610000e5eb88b8f6bd49ca72b8911226f4
609,5ovBCDCRU118CMxJ1KpAOw,Essential Worship,Essential Worship,19658,50,4005.074732,8,12,16,https://i.scdn.co/image/ab6761610000e5eb9d2740b47534b3e9d56cca38
610,2gaFnEQydJdWNkT17NLZm3,Su Presencia,Su Presencia,213613,56,311.619439,8,5,9,https://i.scdn.co/image/ab6761610000e5ebfaa8671beb22a5730ba17dbc
611,3P4VNQLuN1qQQnL8rMaIkL,Noriega,Noriega,22476,59,130.911975,3,23,68,https://i.scdn.co/image/e54be6a261b993cc671227bd4ba9f9fc4e8ddde3
612,2fC8dVxeS2bsfIDvFj1M4V,Christian Daniel,Christian Daniel,75865,51,54.299121,3,8,9,https://i.scdn.co/image/ab6761610000e5ebfbeeda33c888b90e703dca19
613,7cjh6y0V9SsyCrWSXTzwOs,RBD,RBD,1405237,68,783.0,7,5,61,https://i.scdn.co/image/ab6761610000e5eb103081cf75f1734809b91a79
614,0TeVa4xdLB8vdzjsvKH6Ri,Anahí,Anahí,665155,68,3386.937872,7,10,30,https://i.scdn.co/image/ab6761610000e5ebb31cb9358fdf9e534c01b648
615,0Wnd6L0qEnk8jiCIHrWXaC,Kudai,Kudai,712828,57,0.0,7,1,1,https://i.scdn.co/image/ab6761610000e5ebfdbcfd4ffdaaa21d773d6055
616,3HgZDevp7GspkLUAa5cKne,El Tri,El Tri,1397551,61,0.0,4,2,2,https://i.scdn.co/image/ab6761610000e5eb666c2282d0066e21081958f2
617,6gm3ZEpugRTHbtEn3A6Siw,Johnny Prez,Johnny Prez,148674,50,1522.767073,3,14,16,https://i.scdn.co/image/ab67616d0000b2738f585a4902702e7d98c903d3
618,5GNSVtCq2hiXDx7jUA5Iou,ChiChi Peralta,ChiChi Peralta,536611,60,318.780281,8,3,3,https://i.scdn.co/image/ab6761610000e5ebaa564bb7b4fd1c25df0bb051
619,5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,Jarabe De Palo,1336239,66,0.0,6,7,14,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a
620,2weA6hhVqTIN2gSn9PUB9U,Celia Cruz,Celia Cruz,473518,64,3951.473989,9,9,60,https://i.scdn.co/image/ab6761610000e5ebb58cbc73f2b755f60134c54b
621,5F73ZVq8ivLhsYF2pGg4Fc,Makano,Makano,533742,53,0.0,6,3,4,https://i.scdn.co/image/ab6761610000e5eba5e3780c75d7595f61069beb
622,5zaT4Qu9otu6z4oyWjRqM2,OV7,OV7,1316384,59,20.154886,6,5,5,https://i.scdn.co/image/ab6761610000e5eb37ffec129463fc86d584a00a
623,61hAcjvvUS6EXMpeeHwaDi,Kabah,Kabah,787658,58,23.429956,6,6,10,https://i.scdn.co/image/ab6761610000e5eb60be36baf412f01c6c745c67
624,1xJAOe5igcfHGUbMHxsTBq,Sentidos Opuestos,Sentidos Opuestos,869351,54,0.0,6,1,1,https://i.scdn.co/image/2ee3ae6ea81fcc0aae6c375fa01fe00f869ec145
625,1ZVoRDO29AlDXiMkRLMZSK,La Ley,La Ley,1290562,63,7.878781,6,2,2,https://i.scdn.co/image/809530f901c9697984f669b6f4a6fea1dc9762f6
626,5R6YR0pasdxlynyq0Abq7x,Fabiana Cantilo,Fabiana Cantilo,342704,54,52.244029,6,4,7,https://i.scdn.co/image/ab6761610000e5eb413085500ee8cb0fd339667f
627,1MuQ2m2tg7naeRGAOxYZer,Luis Alberto Spinetta,Luis Alberto Spinetta,689852,57,120.93922,6,7,13,https://i.scdn.co/image/ab6761610000e5ebe1988a1a730ae50728967a16
628,2FFrhWZS9vJsh2UvxYPRr6,Pedro Aznar,Pedro Aznar,292127,54,934.013627,6,6,11,https://i.scdn.co/image/ab6761610000e5ebad85dd3f57f08a11a1723886
629,30fEdZPXgWfC4sNttcyB3C,La Renga,La Renga,1279581,60,0.0,6,2,3,https://i.scdn.co/image/ab6761610000e5eb0b00de9f4a1eea1acf9518e8
630,1db5TWniHR7iqwXer7AiQ2,Pappo,Pappo,346062,50,793.0,6,7,12,https://i.scdn.co/image/ab6761610000e5eb542a5f586667963452614feb
631,2TkDdk47FGnvxcjQGDdPd0,Kike Pavón,Kike Pavón,295990,52,1150.124064,8,13,18,https://i.scdn.co/image/ab6761610000e5ebd058c6ff028c2aab7ce86342
632,5pyTY6jmdDNfKmmlo92Vfd,Lead,Lead,102529,50,611.283057,8,13,27,https://i.scdn.co/image/ab6761610000e5ebc027a1974e311fca5e3db808
633,17XxPdvl2MD39MnT9zhNjU,Samuel Hernández,Samuel Hernández,448678,53,0.0,8,4,7,https://i.scdn.co/image/ab6761610000e5eb4f6dd6464db94eebea3e6ca3
634,4225vUKDHwHhcYY9IRWwX0,Nancy Amancio,Nancy Amancio,482230,55,0.866667,8,2,3,https://i.scdn.co/image/ab6761610000e5eb971b8358a05b4f5fd019db1a
635,1NWIpqck2zZ43JamLJgf6U,Juan Carlos Alvarado,Juan Carlos Alvarado,360813,56,784.0,8,5,16,https://i.scdn.co/image/ab6761610000e5eb49c031313a264b2b676c7f0e
636,4lZXpKLxWjMDFeNmiU4H1h,Daniel Calveti,Daniel Calveti,612240,53,981.042159,8,7,7,https://i.scdn.co/image/ab6761610000e5eb1a2a035285ca929be47fd2a5
637,4VYSLPSI9yb8qkUpKyVQSJ,Marco Barrientos,Marco Barrientos,1266945,61,34.513561,8,10,15,https://i.scdn.co/image/ab6761610000e5ebf2bee20999e4cab02ea35c5b
638,2a48vLoCcVkOMcCSqXreOF,Danilo Montero,Danilo Montero,833699,56,183.497253,8,8,12,https://i.scdn.co/image/ab6761610000e5eb2ba4caf7937022f2c9cf683c
639,7i1CyQ1fogh4bkj3EPj3ls,Girl Ultra,Girl Ultra,113078,50,807.925682,6,6,9,https://i.scdn.co/image/ab6761610000e5eb317a94a2d9ea36392aab27cc
640,6hQHiviB4JUWVmfykjYzcB,Camilo Séptimo,Camilo Séptimo,444871,60,1304.922397,6,6,9,https://i.scdn.co/image/ab6761610000e5eb22ebf928bc809d4c7bb0b234
641,5p1ARDx76hnOXoeigLIKit,Little Jesus,Little Jesus,336942,57,1080.037464,6,11,16,https://i.scdn.co/image/ab6761610000e5eb2a66fdf279aedbf27c5a25a2
642,5nKGeITSNCVP76muyOlszy,Elsa y Elmar,Elsa y Elmar,148552,62,2861.808955,6,13,16,https://i.scdn.co/image/ab6761610000e5ebaaabfca7099907a0aeee3715
643,1oHPSeQJBwNmpq0J52Wjn1,Toser One,Toser One,298647,58,157.550659,2,5,5,https://i.scdn.co/image/ab6761610000e5eb2a835927ba37ccfef8d5884c
644,60ZOYUFnCYEeKYsxgvPxOS,Cano,Cano,95845,61,952.247307,13,15,21,https://i.scdn.co/image/ab6761610000e5eb8a5fc40573a62cd03ee8da4b
645,0xf0KaVp6AMWgesiBh6fee,Musicologo Y Menes,Musicologo Y Menes,162950,51,406.325365,0,29,76,https://i.scdn.co/image/ab67616d0000b273276a312bc7aa404a9295cb70
646,224rbIjYbXaTI7lnP2ZMNJ,ToteKing,ToteKing,238068,51,9034.863475,13,19,25,https://i.scdn.co/image/ab6761610000e5eb31642a0655a8b2f2ef4fc4fe
647,3oNy8cjBtJzLC07I70sklp,Belanova,Belanova,1000590,62,85.091532,6,2,2,https://i.scdn.co/image/ab6761610000e5eb5f98bb5a9eb2fedee9e424ee
648,5enSNzCwMx61gCMv9jaV4Q,Soraya,Soraya,380343,53,0.0,6,1,1,https://i.scdn.co/image/17eb12c7d1754be4ae28be151e6c855719967934
649,6djNDzSg08mnh2Ayoh6Ovn,Larry Hernández,Larry Hernández,1224289,58,0.0,2,1,1,https://i.scdn.co/image/ab6761610000e5ebfbb77d2b26d7dee5844c8667
650,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,Los Cafres,1215179,60,0.0,2,2,2,https://i.scdn.co/image/ab6761610000e5eb1b30f67e5011f6943d5eaa7d
651,4EzD52bDFGZTEeEucKHtDs,Sergio Vargas,Sergio Vargas,351370,52,0.0,6,2,3,https://i.scdn.co/image/ab6761610000e5eb27e6a2eaa83d01d463a360a8
652,5lYeiQxUTcGKVgAuTqbTeL,Charles Ans,Charles Ans,1187875,68,3605.515267,10,12,15,https://i.scdn.co/image/ab6761610000e5eb9f5d7a4538c195c7dad2a6ca
653,6viZnVSHavFUcW0blu6Mvw,Simpson Ahuevo,Simpson Ahuevo,239951,56,157.411649,10,3,4,https://i.scdn.co/image/ab6761610000e5eb652105f5416e555ae600665f
654,0zgFL90nGTrH2iOMD8Vysy,Sabino,Sabino,593136,65,284.597904,10,5,7,https://i.scdn.co/image/ab6761610000e5ebbf875e09c8aeacc86a9d267f
655,7bWN0FHvLppK8ozEH6exdi,M2H,M2H,140533,50,2119.185431,10,8,11,https://i.scdn.co/image/ab6761610000e5ebabd850e94d66e6f6ad1665e8
656,0zfvfy9XlborSqXNRhi8Bk,Samantha Barrón,Samantha Barrón,138483,58,715.983134,2,5,6,https://i.scdn.co/image/ab6761610000e5eb1c06c88c8eb2bb551df0bfb2
657,628gUkswCfCS1hIOOHmIpK,Control Machete,Control Machete,1145215,57,791.0,6,3,5,https://i.scdn.co/image/ab6761610000e5eb6a39d80d964e3c4ad7fbff9f
658,4nSgEvZncnC5oNPVrtwnLd,Gondwana,Gondwana,987452,60,91.072263,6,3,4,https://i.scdn.co/image/ab6761610000e5eb84090332e01dad3fd5738000
659,2BTS8Np1YzPQuXjgdlqsBB,Emanero,Emanero,58094,59,2610.505133,10,9,13,https://i.scdn.co/image/ab6761610000e5eb9c290f00e6d4a6355c35fde1
660,4kcQWQDK0u9AftVSpdrAgk,Luck Ra,Luck Ra,250798,62,1049.552378,10,13,22,https://i.scdn.co/image/ab6761610000e5eb3fca8f811d58764d010d4408
661,3mGyF5kXDjEkLlFypJ93en,Lupita D'Alessio,Lupita D'Alessio,1079535,55,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eba8482d0b9d6504dfd9933cc7
662,3mYFuz6iY7D9X78rOXg5CG,Akwid,Akwid,1078033,59,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb2b550489a42e68bc530b62e6
663,4dLvccxeQIM5u80Ri0u9OV,Frankie Ruiz,Frankie Ruiz,1049705,65,0.0,3,1,1,https://i.scdn.co/image/ab67616d0000b2738181d8122c4f608df8ef5a4f
664,6bigFvZX5HdrC98srqxRLQ,Panther,Panther,63138,54,0.0,10,1,1,https://i.scdn.co/image/ab6761610000e5eb7ea909d02a056bb8fe3448c1
665,3uC20p2EoNm5LYtzSVWdkL,Fey,Fey,1031817,58,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb250f5cfa668189c95b65a556
666,1jB62pOe5WpGiHOBDtKBBG,La Zowi,La Zowi,155476,52,176.791649,10,12,16,https://i.scdn.co/image/ab6761610000e5eb6f7616f4f987272181d47329
667,15RLdM61VHtknTIYIuNviR,Blunted Vato,Blunted Vato,270915,54,287.832136,10,8,16,https://i.scdn.co/image/ab6761610000e5eba79e3018641653ae8b2bfceb
668,3WMlRpW5JWuDI95TcEWt3r,Salastkbron,Salastkbron,62708,59,0.0,10,2,2,https://i.scdn.co/image/ab6761610000e5eb5f3a466d7783b3130b87ab69
669,77pCqwW8HaKBjkTHe395eo,Fili Wey,Fili Wey,76527,52,0.0,10,2,4,https://i.scdn.co/image/ab6761610000e5eb4ed20c04e53dee8dbf20e2ec
670,0Xo4VFS3v07L0GwIVkZLfg,Homer El Mero Mero,Homer El Mero Mero,214137,62,8960.903755,10,18,32,https://i.scdn.co/image/ab6761610000e5ebff0d6c65e8237b1096a6697a
671,6DjBv6gyR1HLsvwGUOD5V9,TREN LOKOTE,TREN LOKOTE,998976,58,3616.175995,4,6,10,https://i.scdn.co/image/ab6761610000e5eb428f9c22cf2fb08eabb084f6
672,2NtN73hhhgFt2NmbBOlFz1,Under Side 821,Under Side 821,453886,55,0.0,4,1,2,https://i.scdn.co/image/ab6761610000e5eb9326debd4e7ef3d617c51701
673,3L7OHIT4kfdcDSnnGM0TKN,El Pinche Mara,El Pinche Mara,658745,52,784.0,4,3,8,https://i.scdn.co/image/ab6761610000e5eb9ce6b71ba991c7b803d5318a
674,4sGC7K2rSpWrWudBgYPMce,Joe Vasconcellos,Joe Vasconcellos,264829,53,1133.198083,2,5,6,https://i.scdn.co/image/ab6761610000e5eb48d33d30e70e06f25da3d76a
675,5Q2fyL2TcdUY9IqKTkGk5G,Bardero$,Bardero$,297743,58,248.435072,10,6,26,https://i.scdn.co/image/ab6761610000e5eb580d5ad9b1314a75481a2132
676,4bWHA8fMNjzfGPQqnh5D6y,Recycled J,Recycled J,184266,59,2361.523393,10,22,56,https://i.scdn.co/image/ab6761610000e5ebee80e52eb54b96b9fca7d6f0
677,1m9WPOccw8sizsVYUhSVjZ,Selecta,Selecta,14822,50,2000.862518,10,22,62,https://i.scdn.co/image/ab6761610000e5ebffa6401dd333800cfb9826ba
678,0jeYkqwckGJoHQhhXwgzk3,Cruz Cafuné,Cruz Cafuné,210026,68,1885.885859,10,22,31,https://i.scdn.co/image/ab6761610000e5eb3912a311272f7b3ce56b2551
679,4D2d63igYEdzhzFnxrSow7,Frijo,Frijo,603763,57,204.77355,10,11,12,https://i.scdn.co/image/ab6761610000e5eb2363470ece148dcbc06c9525
680,1rTUwYS38LkQTlT2fhikch,Yung Beef,Yung Beef,317526,63,1579.398236,10,21,62,https://i.scdn.co/image/ab6761610000e5eb5ce6494340213ddf1642bbf3
681,0OltT51j3hIkgaDJqqPzDn,Nicola Cruz,Nicola Cruz,310891,52,11.167888,6,2,2,https://i.scdn.co/image/ab6761610000e5eb2733b3485f1950bd7874fff6
682,3MqjsWDLhq8SyY6N3PE8yW,Aterciopelados,Aterciopelados,685797,56,2567.036687,6,9,10,https://i.scdn.co/image/ab6761610000e5ebe564d1c9b3aa9f696874deab
683,6NHTDaYSUeMaroI5U0jytT,Myriam Hernandez,Myriam Hernandez,962137,59,0.0,6,4,4,https://i.scdn.co/image/ab6761610000e5ebc8be4c67d65d9f4f22e8f073
684,0SnyKkoyBaB2fG8IJH4xmU,Los Piojos,Los Piojos,954826,59,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb94c942de86e1d714b7238db1
685,5pughe5rcsOq3GF0utMOs5,DrefQuila,DrefQuila,952125,62,56.843973,10,6,7,https://i.scdn.co/image/ab6761610000e5ebd87ca8a7a2e6ce6f83d9f956
686,6ddcxDK0BEkhe5LCdoA5Ki,Nickzzy,Nickzzy,83801,53,108.326625,10,8,10,https://i.scdn.co/image/ab6761610000e5ebd2058e10824ae67ee3caac5f
687,4QmDIEVrROsBAad02Mlc1p,Estani,Estani,13180,59,3114.050365,10,13,17,https://i.scdn.co/image/ab6761610000e5eb0bed14130f7bfe8abce1d346
688,4Hzj6dfl1y5x5TzCSsvLB6,Remik Gonzalez,Remik Gonzalez,880668,57,791.0,4,4,7,https://i.scdn.co/image/ab6761610000e5eb56c6d597493edcdf49efe53b
689,4VgvR7eu3k2T20mo6mXhXF,Intoxicados,Intoxicados,863710,60,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5eb47f935f610fbbb66c8b549ff
690,5RK6c1tyaKpwcDpbgCGNgj,El Canto Del Loco,El Canto Del Loco,861451,62,0.0,6,5,6,https://i.scdn.co/image/ab6761610000e5eb5f251e3951c253901cf172c0
691,14lvrkdaXxggonwjKZpePM,Chano,Chano,138189,54,1021.487437,10,5,7,https://i.scdn.co/image/ab6761610000e5eb3b00cbaf9b93647308f9f6e9
692,1SykQGBiBwkQ1fcGpJ1BJt,Los Tipitos,Los Tipitos,438072,52,1180.170388,6,10,15,https://i.scdn.co/image/ab6761610000e5eb82f18692b08d6c69f0215235
693,5iDqEobZRSTiBSAk6jLp4A,Oscu,Oscu,430203,65,339.790953,10,5,12,https://i.scdn.co/image/ab6761610000e5eba74207b98e87dcedeb5b8236
694,6ZIgPKHzpcswB8zh7sRIhx,Divididos,Divididos,835352,58,85.501126,6,2,2,https://i.scdn.co/image/ab6761610000e5ebece2d58c9e7976e95deb6902
695,40FzPNKgu0k9VMvvidiKCl,Los Hermanos Rosario,Los Hermanos Rosario,238289,50,2392.368901,11,6,10,https://i.scdn.co/image/ab67616d0000b273733ee7a8bc790007746e0255
696,1hMa6SwU2t8eUEETAAbk9z,Ilegales,Ilegales,126282,51,809.945966,6,4,4,https://i.scdn.co/image/ab6761610000e5ebebb2720d06e7d5e621665f6a
697,6nVcjUJemqpJjc1WevwTvL,La Vela Puerca,La Vela Puerca,826253,60,794.896438,6,4,5,https://i.scdn.co/image/ab6761610000e5eb1bb85fb4349fd61b46151fb4
698,0mdD8YXAyJDJ2BHxIKF0Yf,Raly Barrionuevo,Raly Barrionuevo,164771,50,1071.000135,6,5,6,https://i.scdn.co/image/ab6761610000e5eb45734b8dc5c3fe7071400852
699,6hYxQDiGct9yfRlSEv3F8a,Simon la Letra,Simon la Letra,103773,61,62.515524,10,5,9,https://i.scdn.co/image/ab6761610000e5eb11a9bbad96cf27a988494936
700,7DXregrznS25AM30UY9sUU,King Savagge,King Savagge,98748,68,154.759542,10,10,14,https://i.scdn.co/image/ab6761610000e5ebc3f34b98e62cc7e00d3d7cca
701,5CAruGjgds3QlF5ICtEnnc,Jairo Vera,Jairo Vera,188539,63,882.554894,10,9,14,https://i.scdn.co/image/ab6761610000e5eb9f969406a336ab97dd1b7330
702,6gyhsZUy2fzzWZBRVPmOw4,Soto Asa,Soto Asa,114618,58,81.317596,10,7,12,https://i.scdn.co/image/ab6761610000e5eba294e038d7d691746aff7e68
703,43Hr2FjhVehkROIIEb7EfQ,Ms Nina,Ms Nina,141480,53,170.395266,10,7,9,https://i.scdn.co/image/ab6761610000e5ebb3e53c9c2e17c0a47fee74a2
704,0OluGbRuQQEcYyttGww517,Los Mesoneros,Los Mesoneros,153410,51,1290.264007,2,6,6,https://i.scdn.co/image/ab6761610000e5eb9e132c9c05582ac8503b35ef
705,4kKaAWGdu6WW0W415RWaQA,South Park Mexican,South Park Mexican,756343,61,0.0,2,2,9,https://i.scdn.co/image/ab6761610000e5eb7d1939bbae5aa20bf104034f
706,3BG9cpTxZQzQChcsp7ss9a,Mr. Capone-E,Mr. Capone-E,212113,52,1566.0,2,5,9,https://i.scdn.co/image/ab6761610000e5eb8f8a395a1b7731e9b29d7c13
