,source,target,weight,track_name,artists,preview,source_id,target_id,track_id
1245,"Héctor ""El Father""",Toby Love,1,Sola - Bachata Remix,,,2TjgzYcbTdsZjbT9OItIeB,72R3RMGmSmzG57R7OUaDaN,
1246,"Héctor ""El Father""",Bad Bunny,1,Vamos Pa' la Calle,,,2TjgzYcbTdsZjbT9OItIeB,4q3ewBCX7sLwd24euuV69X,
1247,"Héctor ""El Father""",Tego Calderon,1,Sacala,,,2TjgzYcbTdsZjbT9OItIeB,3SUT1jjM5hzZj9TLfLZGIP,
1248,Ñejo,Ñengo Flow,3,Mujeres y Chavos,"Ñejo, Ñengo Flow, Jetson, Sniper",https://p.scdn.co/mp3-preview/ea3f72440c06afeb7ab24c6fb8d28af0f67fd85e?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,12vb80Km0Ew53ABfJOepVz,6xc9QBL9rCSREZlNieOt8O
1249,Ñejo,Arcangel,4,Miami - Remix,"Omy de Oro, Arcangel, Ñejo, Darell, KEVVO",https://p.scdn.co/mp3-preview/7f3e013574158a8d56d82255ae77d4f7aa061021?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,4SsVbpTthjScTS7U2hmr1X,6LjA5mwgRSSjIprVvbzGb6
1250,Ñejo,De La Ghetto,2,Mamisonga,"Ñejo, De La Ghetto",https://p.scdn.co/mp3-preview/ccea6cd4858fad4dcff4b76c356e5ac3f7d882c6?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,3EiLUeyEcA6fbRPSHkG5kb,0B5NFyHi0F9SPyd1A0En9m
1251,Ñejo,Lito Kirino,1,Cuando Vire,"Ñejo, Lito Kirino",https://p.scdn.co/mp3-preview/0eaba5f5e2a2a0dc97beb219cb9802ed09c719c2?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,68w2t0wbrGnxSIUHzWs5bt,17ytTK3E0RdX8JyB0VCJI2
1252,Ñejo,Gigolo Y La Exce,1,Hasta Cuando,"Ñejo, Gigolo Y La Exce",https://p.scdn.co/mp3-preview/13e82f9caaf2b9cd6cc564796771e92cb4ea0c55?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,7lCRuW6BSXGAsxuQV9lR0i,0Sdi35ZY1I3vzc7i6ui9k2
1253,Ñejo,Miky Woodz,1,El Día Que Muera,"Ñejo, Miky Woodz",https://p.scdn.co/mp3-preview/989f967034b6e42739ffa23109eed31d7a8a8758?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,1pf0MPKfKdvS8J779mS1Ay,1NgpsJbbpHcFg9j88eb3TK
1254,Ñejo,Dalmata,1,Navidad 2,"Ñejo, Dalmata",https://p.scdn.co/mp3-preview/6ef2a94a938d7989d2e81a57554e53d7924bb717?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,3jGlU8UMMo44I2xeLQ6FD3,7931C944OMRix7E2bjkx9l
1255,Ñejo,Nicky Jam,3,Muy Feliz - Remix,"Ñejo, Nicky Jam, Silvestre Dangond",https://p.scdn.co/mp3-preview/09ef4e0c6808d3fe52bf4f7e416e887ddf3ebae7?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,1SupJlEpv7RS2tPNRaHViT,2gx1sn3qic8hsZxmsXgp6z
1256,Ñejo,Luigi 21 Plus,2,Nunca Me Enchulo,"Ñejo, Luigi 21 Plus, Totoy El Frio",https://p.scdn.co/mp3-preview/f2026bb80aad9936dbcc38d40a4607106bd7ee57?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,77GVmrLGuxNEvj2ibvT62v,3omUdcIbdhegrhrFQ0G017
1257,Ñejo,"Gotay ""El Autentiko""",1,Desde Que Tu No Estas,,,2OHKEe204spO7G7NcbeO2o,6ieK9Ddas29reReO60on3o,
1258,Ñejo,Yaga & Mackie,1,Solo una Noche Mas,"Ñejo, Yaga & Mackie",https://p.scdn.co/mp3-preview/1a109b9a9733ad9e7b50ffd9a6f5c30ffafe293d?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,16Juw2gfa9IxEL3Vu69cH7,6aSrDyzXpdxKTrgZwjLoqb
1259,Ñejo,Alberto Stylee,1,Vamos Pa' la Disco,"Ñejo, Alberto Stylee",https://p.scdn.co/mp3-preview/15bc211cb43f1903ac9cc53e4898e829c7b46c5d?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,5mgqYTU6dhKlEdi7DOy4uU,3gVOTOWvCanx1EbEa6mPUK
1260,Ñejo,Andy Rivera,2,Monumento - Remix,"Andy Rivera, Ñejo, Ryan Castro",https://p.scdn.co/mp3-preview/17ddac520c0ef1f6637d83151973fb9f23bd80a1?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,7hIqJfRYGBWWT1Qxu6Cpd2,1bUTLkxM3nMUngIGP0M8ws
1261,Ñejo,Piso 21,1,Salvavidas,"Piso 21, Ñejo",https://p.scdn.co/mp3-preview/349148f7b30e2a1676118e2a67e01574f1cb5bcb?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,4bw2Am3p9ji3mYsXNXtQcd,5VQyB3R9Q6anjtf23J2TK7
1262,Ñejo,Brray,1,Vamonos,"Ñejo, Brray, Rafa Pabön",https://p.scdn.co/mp3-preview/f0d10cc516d7b00b84d0367eea688d07f7acc95f?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,1GKIlPFdcewHtpDVCQ8zmJ,2gXYMfVWjXt0gu71VDiW4v
1263,Ñejo,Rafa Pabön,1,Vamonos,"Ñejo, Brray, Rafa Pabön",https://p.scdn.co/mp3-preview/f0d10cc516d7b00b84d0367eea688d07f7acc95f?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,11YLRSsZA3YVuQQtHXKTlz,2gXYMfVWjXt0gu71VDiW4v
1264,Ñejo,Harry Nach,1,Sakalakashanga,"Harry Nach, Ñejo, DIGITAL KINGZ",https://p.scdn.co/mp3-preview/1934b0a0351a5cd7adbc01ca8319628370454d0a?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,0NnUMWDCDi1snuMja6IdxH,6Eclvq2hFXEJ83meyFDze0
1265,Ñejo,Silvestre Dangond,1,Muy Feliz - Remix,"Ñejo, Nicky Jam, Silvestre Dangond",https://p.scdn.co/mp3-preview/09ef4e0c6808d3fe52bf4f7e416e887ddf3ebae7?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,3OcvS8PzSGYMBvLdzY6g3e,2gx1sn3qic8hsZxmsXgp6z
1266,Ñejo,Mike Bahía,1,Ay Amor,"Mike Bahía, Guaynaa, Ñejo",https://p.scdn.co/mp3-preview/112924b0e99fc50d9c23dccd3ae36cd371ac27df?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,1phfTBIocBW3UwqcYjaEN6,2DIhapIzZgaCojayfVUNc7
1267,Ñejo,Guaynaa,1,Ay Amor,"Mike Bahía, Guaynaa, Ñejo",https://p.scdn.co/mp3-preview/112924b0e99fc50d9c23dccd3ae36cd371ac27df?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,0BqURncJM5B1BBu7UM51eq,2DIhapIzZgaCojayfVUNc7
1268,Ñejo,Omy de Oro,1,Miami - Remix,"Omy de Oro, Arcangel, Ñejo, Darell, KEVVO",https://p.scdn.co/mp3-preview/7f3e013574158a8d56d82255ae77d4f7aa061021?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,65jIUih0ZeTUJhSTRuYxpi,6LjA5mwgRSSjIprVvbzGb6
1269,Ñejo,Darell,1,Miami - Remix,"Omy de Oro, Arcangel, Ñejo, Darell, KEVVO",https://p.scdn.co/mp3-preview/7f3e013574158a8d56d82255ae77d4f7aa061021?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,1TtXnWcUs0FCkaZDPGYHdf,6LjA5mwgRSSjIprVvbzGb6
1270,Ñejo,KEVVO,1,Miami - Remix,"Omy de Oro, Arcangel, Ñejo, Darell, KEVVO",https://p.scdn.co/mp3-preview/7f3e013574158a8d56d82255ae77d4f7aa061021?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,4QrBoWLm2WNlPdbFhmlaUZ,6LjA5mwgRSSjIprVvbzGb6
1271,Ñejo,Pusho,1,Dime a Ver,"Ñejo, Pusho",https://p.scdn.co/mp3-preview/428f21072cc80958f86bfa9d966319690c2a57cd?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,2qbEtwBVyobgpNP5KcHE9J,5Zli9EEJL0GbU37zPZlzrA
1272,Ñejo,ZARAMAY,1,Bandolero,"ZARAMAY, Ñejo, Nahuel The Coach",https://p.scdn.co/mp3-preview/1ef2a6b80e6dac798484d5cfe00e6733f6bcbe1a?cid=774b29d4f13844c495f206cafdad9c86,2OHKEe204spO7G7NcbeO2o,3wsYquQ9CiMlYG54BUR2ff,3UJoe2zex6FuBL1klouUbs
1273,Ñejo,Lalo Ebratt,1,En Cuatro,,,2OHKEe204spO7G7NcbeO2o,1GAymyGBvB4gQy5Z5LZ1Wj,
1274,Pj Sin Suela,Pedro Capó,2,Báilame,"Pj Sin Suela, Pedro Capó",https://p.scdn.co/mp3-preview/7c3db0ea9e67499c633a55e6d7aec651c3f4c3ca?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,4QVBYiagIaa6ZGSPMbybpy,5bqAeidKZrKH3Q2WjAv28d
1275,Pj Sin Suela,Kiko el Crazy,1,Sos,"Pj Sin Suela, Kiko el Crazy",https://p.scdn.co/mp3-preview/3180a96eba7817ca49ed195466a37bb576b2d3f2?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,3NpG6SsHaQETkdQVZH6V1E,6QhBX1MZ2KAQeG8SDXUGwc
1276,Pj Sin Suela,Alvaro Diaz,1,Oda a Las Tetas (feat. Alvaro Díaz),"Pj Sin Suela, Alvaro Diaz",https://p.scdn.co/mp3-preview/96c7dcfe4dbb3e637fa217a5d9ce32eca3115ba9?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,5J7rXWjtn5HzUkJ4Jet8Fr,6ZuJ5fepKl3FSoAsoRrr51
1277,Pj Sin Suela,Dalmata,1,Dile A Tu Amiga - Remix,"Dalmata, Totoy El Frio, Pj Sin Suela",https://p.scdn.co/mp3-preview/a6f696c9e7217cb17987d323d2bd33d6c432801e?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,3jGlU8UMMo44I2xeLQ6FD3,0DiIYGkl5zB8gX6Ydxouyv
1278,Pj Sin Suela,Mike Bahía,1,Cuenta Conmigo (feat. Mozart La Para),"Mike Bahía, Llane, Pj Sin Suela, Mozart La Para",https://p.scdn.co/mp3-preview/ad86ec0e8d3c9f4948ae9aef03c24ee5e2168353?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,1phfTBIocBW3UwqcYjaEN6,3KvK89jd2onVdthF4hZNN4
1279,Pj Sin Suela,Llane,1,Cuenta Conmigo (feat. Mozart La Para),"Mike Bahía, Llane, Pj Sin Suela, Mozart La Para",https://p.scdn.co/mp3-preview/ad86ec0e8d3c9f4948ae9aef03c24ee5e2168353?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,7A02nc5WKMBLqSKXxGZ4o8,3KvK89jd2onVdthF4hZNN4
1280,Pj Sin Suela,Mozart La Para,1,Cuenta Conmigo (feat. Mozart La Para),"Mike Bahía, Llane, Pj Sin Suela, Mozart La Para",https://p.scdn.co/mp3-preview/ad86ec0e8d3c9f4948ae9aef03c24ee5e2168353?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,0odliLZMTk45CEVzF3Zocl,3KvK89jd2onVdthF4hZNN4
1281,Pj Sin Suela,Jorge Drexler,1,Loco Loquito,"Pj Sin Suela, Jorge Drexler",https://p.scdn.co/mp3-preview/e13a5e2df50eb1d005572eec1fee835a2b1bc879?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,4ssUf5gLb1GBLxi1BhPrVt,75x0V57J0N5nAa1xqz5met
1282,Pj Sin Suela,Rawayana,2,Acho Puñeta - Reggae Remix,"Gomba Jahbari, Pj Sin Suela, Rawayana, Los Cafres",https://p.scdn.co/mp3-preview/81a055903aea1d54772973246e149b1af9f5c31c?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,2AbQwU2cuEGfD465wCXlg2,3wTF8x41fGiusgpQGBEBVW
1283,Pj Sin Suela,Guaynaa,1,La Pelúa Remix,"Pj Sin Suela, Guaynaa, Jon Z, Rafa Pabön",https://p.scdn.co/mp3-preview/60dec8e9861aaddd7f76713e8131a9d6448a533b?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,0BqURncJM5B1BBu7UM51eq,6xCPnkRirnucVOJqYQlsYH
1284,Pj Sin Suela,Jon Z,1,La Pelúa Remix,"Pj Sin Suela, Guaynaa, Jon Z, Rafa Pabön",https://p.scdn.co/mp3-preview/60dec8e9861aaddd7f76713e8131a9d6448a533b?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,5bWUlnPx9OYKsLiUJrhCA1,6xCPnkRirnucVOJqYQlsYH
1285,Pj Sin Suela,Rafa Pabön,1,La Pelúa Remix,"Pj Sin Suela, Guaynaa, Jon Z, Rafa Pabön",https://p.scdn.co/mp3-preview/60dec8e9861aaddd7f76713e8131a9d6448a533b?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,11YLRSsZA3YVuQQtHXKTlz,6xCPnkRirnucVOJqYQlsYH
1286,Pj Sin Suela,Los Cafres,1,Acho Puñeta - Reggae Remix,"Gomba Jahbari, Pj Sin Suela, Rawayana, Los Cafres",https://p.scdn.co/mp3-preview/81a055903aea1d54772973246e149b1af9f5c31c?cid=774b29d4f13844c495f206cafdad9c86,0AdjzZxHJ4MfbImx2rD0Df,2ST5XwWB4uXGKk2NXP8DUI,3wTF8x41fGiusgpQGBEBVW
1287,DJ Nelson,Jowell & Randy,3,Hoy Se BeBe,"DJ Nelson, Jowell & Randy, Alejandro Armes",https://p.scdn.co/mp3-preview/30021efbcbd607bea82de52419f760b5a5d75d01?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,4IMAo2UQchVFyPH24PAjUs,6zg6cm8eRc0iZ20MbHbJNJ
1288,DJ Nelson,Dalex,2,En La Disco Revela,"DJ Nelson, Dalex, Alejandro Armes",https://p.scdn.co/mp3-preview/e0934618ed168a430165b9988413577c3be1b9c3?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,0KPX4Ucy9dk82uj4GpKesn,5GWYepVwLflE0z5Yy8cEhk
1289,DJ Nelson,Guaynaa,1,Que Te Brinquen (feat. Master Joe),"DJ Nelson, Guaynaa, Alejandro Armes, Master Joe",https://p.scdn.co/mp3-preview/3266a5f1c773ae05281129cf147c81af21c993b1?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,0BqURncJM5B1BBu7UM51eq,1ljPTCrhKZJx588yKcgGAb
1290,DJ Nelson,Jay Wheeler,15,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",https://p.scdn.co/mp3-preview/d39b6250fc284998afc236fc529ddd5ffe4e0042?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,2cPqdH7XMvwaBJEVjheH8g,4HYDUMY0xSpeBr0AMY9cUz
1291,DJ Nelson,Alberto Stylee,11,Mataron A Cupido (feat. Divino),"DJ Nelson, Alberto Stylee, Jay Wheeler, Divino",https://p.scdn.co/mp3-preview/59a7139efaa897a155fec9e4500efa14f2160d3f?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,5mgqYTU6dhKlEdi7DOy4uU,4JmgPQn8IaS2YLAgO4lpQP
1292,DJ Nelson,Casper Magico,1,Nada Serio,"Jay Wheeler, DJ Nelson, Casper Magico",https://p.scdn.co/mp3-preview/5872bebe6da17117ae8e5714be2ee49a9ae01645?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,1fux65HMCBvfJHqlBc4Nno,7ujRjXQJKOek0wXXEh6ZYF
1293,DJ Nelson,Miky Woodz,1,Mala Mía,"Jay Wheeler, DJ Nelson, Miky Woodz",https://p.scdn.co/mp3-preview/1a54bf3da842b1481d5ce64fcd0e93205526c056?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,1pf0MPKfKdvS8J779mS1Ay,4gu6Akv9Q755ArkE1Vq4rG
1294,DJ Nelson,Myke Towers,1,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",https://p.scdn.co/mp3-preview/d39b6250fc284998afc236fc529ddd5ffe4e0042?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,7iK8PXO48WeuP03g8YR51W,4HYDUMY0xSpeBr0AMY9cUz
1295,DJ Nelson,Brytiago,1,Sin Ti - Remix,"Jay Wheeler, DJ Nelson, Brytiago",https://p.scdn.co/mp3-preview/6b2df6d637b50a0502a51d161e606295473bc102?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,00XhexlJEXQstHimpZN910,6pLcaMkr9zB9nVMqe7sToa
1296,DJ Nelson,Alex Rose,1,Para Ti,"Jay Wheeler, DJ Nelson, Alex Rose",https://p.scdn.co/mp3-preview/92ef7558f306a8c312ba87558ee55918703c4397?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,2DspEsT7UXGKd2VaaedgG4,7HxsUpCCSuP71Et8u6Jz5l
1297,DJ Nelson,Nio Garcia,1,Cuéntale,"Jay Wheeler, DJ Nelson, Nio Garcia",https://p.scdn.co/mp3-preview/f5fafd98c2219204f38a006b461b19023d3a5565?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,5hdhHgpxyniooUiQVaPxQ0,6vnIld8LFXLXDUQsviJWgi
1298,DJ Nelson,Feid,1,Cuando Fue,"Jay Wheeler, DJ Nelson, Feid",https://p.scdn.co/mp3-preview/106ccab99c4391ca67fa3de41ce67f89932f4b40?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,2LRoIwlKmHjgvigdNGBHNo,748TYQSNoIN4p7W8damq2u
1299,DJ Nelson,Don Chezina,2,La Batí Batí (feat. Chezina & Maldy),"DJ Nelson, Alberto Stylee, Don Chezina, Maldy",https://p.scdn.co/mp3-preview/b83d2ae0eff2edcc9da9aab478716963d3eafa99?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,1ljNTY4uIBecRJmy69UNWt,0MRjVaacdX0KG82bVFXhgV
1300,DJ Nelson,Ñejo,6,No Tiene Novio (feat. Nejo & Tego Calderon),"DJ Nelson, DJ Rafy Mercenario, Ñejo, Tego Calderon",https://p.scdn.co/mp3-preview/0cacc0cbe421af55d7f9bc8aa866db0364de20ae?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,2OHKEe204spO7G7NcbeO2o,29DAucP3S2qSdh1fiamJRs
1301,DJ Nelson,Rafa Pabön,1,Todo De Ti (feat. Ñejo & Rafa Pabon),"DJ Nelson, Alberto Stylee, Ñejo, Rafa Pabön",https://p.scdn.co/mp3-preview/2bcae49ece806ea804f3b5de573c2bf913161f0e?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,11YLRSsZA3YVuQQtHXKTlz,5MYnWH00S0Xa63ZaUKxCMJ
1302,DJ Nelson,Anonimus,1,Abusadora (feat. Anonimus),"DJ Nelson, Alberto Stylee, Anonimus",https://p.scdn.co/mp3-preview/b5ee7fe18a46bae56ca9f6f2dcc9633fc44797d2?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,62lbdm09j0QUbWB7SqCJvt,2U1T1pSvHO1YD8mHLzFFqC
1303,DJ Nelson,Farruko,2,Otra Noche Más - Remix,"Jay Wheeler, DJ Nelson, Farruko",https://p.scdn.co/mp3-preview/bae547ae94225885ecd69184036ab2d9dabdd29f?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,329e4yvIujISKGKz1BZZbO,4aN4QlhHVjgvXYkF3hlW2b
1304,DJ Nelson,Tego Calderon,3,No Tiene Novio (feat. Nejo & Tego Calderon),"DJ Nelson, DJ Rafy Mercenario, Ñejo, Tego Calderon",https://p.scdn.co/mp3-preview/0cacc0cbe421af55d7f9bc8aa866db0364de20ae?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,3SUT1jjM5hzZj9TLfLZGIP,29DAucP3S2qSdh1fiamJRs
1305,DJ Nelson,Arcangel,3,Chica Virtual (feat. Arcangel),"DJ Nelson, Arcangel",https://p.scdn.co/mp3-preview/54445dfecb3c4754912b5a85bc3ffda0daef4d9e?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,4SsVbpTthjScTS7U2hmr1X,2fxmV4oZNFCZGXgJ8tN9Jf
1306,DJ Nelson,Hector & Tito,1,Quieren Imitarme,"Hector & Tito, DJ Nelson",https://p.scdn.co/mp3-preview/043cbeea506c8dfb54a6fa2bc40e31d9b1baa766?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,5aB4SpKYteOJ8pAleoKkg7,4i4U4tGw0hKt3dH7oDzLbE
1307,DJ Nelson,Eddie Dee,1,Como El Eddie No Hay Dos,"Eddie Dee, DJ Nelson",https://p.scdn.co/mp3-preview/003169858e36601c9993346e346a4c7f4712c159?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,7zLcnirfgw1VEHHshuGcDR,3eCtSmXBc9AMorQYnLiFfj
1308,DJ Nelson,Baby Rasta & Gringo,2,En La Disco,,,2ydZrTy8U3kOMOzx20s3dg,3IEvQoAohcGX7CdrbtIle7,
1309,DJ Nelson,Daddy Yankee,4,Eres Tu,,,2ydZrTy8U3kOMOzx20s3dg,4VMYDCV2IEDYJArk749S6m,
1310,DJ Nelson,Baby Rasta,1,40 Y 45,"Baby Rasta, Miguel Play, DJ Nelson",https://p.scdn.co/mp3-preview/eb7b5bc900cf637939c189339d90f7b16df79156?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,0GgyFUpOyzWDRDqx8FCTDN,5BlRJergFXeb9ZlI6QFT94
1311,DJ Nelson,Yaviah,2,Se Acelera El Flow,"Daddy Yankee, Mr Notty, Yaviah, DJ Nelson",https://p.scdn.co/mp3-preview/6e951ebd6ccb742d1a4464b2a8dba7332125b40f?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,0Y30TbA4p8SAfCzy2AFBa8,5DbHcCZa3b7M94n94F4a9K
1312,DJ Nelson,Nicky Jam,1,Eres Tu,,,2ydZrTy8U3kOMOzx20s3dg,1SupJlEpv7RS2tPNRaHViT,
1313,DJ Nelson,Yaga & Mackie,1,Sientes Tu,"Yaga & Mackie, DJ Nelson",https://p.scdn.co/mp3-preview/795e5b144afc1cc22e5ec926a8ccf08275790199?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,16Juw2gfa9IxEL3Vu69cH7,7bErh3lcPFWMtU3tzMwEjE
1314,DJ Nelson,Ivy Queen,1,Hoy Voy Pal Party,"Ivy Queen, DJ Nelson",https://p.scdn.co/mp3-preview/05604b56caeeb6c4935fa4bf9c9f480690ee3163?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,6p2442ymrT9lZEuCZJdYcH,35FMpLDvZGireOgvlErZdD
1315,DJ Nelson,Zion,2,Que Pasara (feat. Zion),"DJ Nelson, Zion",https://p.scdn.co/mp3-preview/bdd9bbeab96d8a56b6db61e97924407b7a7786af?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,1pgDilWYDWLoOgGjf1iHNu,16B8qm0229KiBE39SNwfD9
1316,DJ Nelson,Voltio,2,Dale Mami Damelo (feat. Voltio),"DJ Nelson, Voltio",https://p.scdn.co/mp3-preview/543be8226c8bae01f18e34743ffde514fa966e45?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,3Okcq0dqLVlEFHRZ5t22bA,1d6W274wiiQ1nzyK5Z4T5O
1317,DJ Nelson,De La Ghetto,2,Anoche (feat. Huey Dumbar & Dela Ghetto),"DJ Nelson, Huey Dumbar, De La Ghetto",https://p.scdn.co/mp3-preview/debafa28ba12da7a2161a9f41e4365045d4b2a26?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,3EiLUeyEcA6fbRPSHkG5kb,5qxo5bvRkwFX692T1l95fC
1318,DJ Nelson,Dalmata,3,Pasarela (feat. Dalmata),"DJ Nelson, Dalmata",https://p.scdn.co/mp3-preview/a265ba21f3ed94088b5a92290e8dea2dc947a290?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,3jGlU8UMMo44I2xeLQ6FD3,0NB8JnfbbTmJ8sDWvBCdOd
1319,DJ Nelson,Noriega,2,Guayandote (feat. Geo Guanabanas & Noriega),"DJ Nelson, Geo Guanábanas, Noriega",https://p.scdn.co/mp3-preview/8cfeb75ad6605978b55ec297245586e5061abe5d?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,3P4VNQLuN1qQQnL8rMaIkL,1ehEFgJNmHP2bVT4AF4jF1
1320,DJ Nelson,Randy,1,La Soledad (feat. Jowell & Randy),"DJ Nelson, Jo-Well, Randy",https://p.scdn.co/mp3-preview/bc40f5da6a2d75a4f089e270b54672786b5acb52?cid=774b29d4f13844c495f206cafdad9c86,2ydZrTy8U3kOMOzx20s3dg,7qYeIN2r4H1kBvr0Gm9Iav,1nByf6KG2nZA1vIRsIz1nB
1321,Bryant Myers,Arcangel,4,Wow - Remix,"Bryant Myers, Nicky Jam, Arcangel, Darell, El Alfa",https://p.scdn.co/mp3-preview/08bd51fa165dbda833e1a8538fd58f29bf07a252?cid=774b29d4f13844c495f206cafdad9c86,6w9ToX5slZ4uIdmD17hJ3c,4SsVbpTthjScTS7U2hmr1X,23eecknvvR5iFTcuS9Dkfd
1322,Bryant Myers,Darell,6,Ojala,"Bryant Myers, Darell, Almighty, De La Ghetto",https://p.scdn.co/mp3-preview/5a029a29f1f5f8c68c8f1e4bc8e16e4681401a88?cid=774b29d4f13844c495f206cafdad9c86,6w9ToX5slZ4uIdmD17hJ3c,1TtXnWcUs0FCkaZDPGYHdf,6KhcjdFnuQ6g6QUDnGEKPF
